customer_id,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,lifetime_revenue,txn_count,total_tickets,customer_health_score,is_churned
C003950,SMB,Europe,Starter,Paid Search,22,48.84,1211,18.0,1,23.0,0.786,0,1414.82,29,2,75.5,0
C003951,Mid-Market,APAC,Business,Organic,73,491.71,921,7.0,1,48.6,0.177,0,9344.63,21,1,49.9,0
C003952,Mid-Market,LATAM,Pro,Organic,62,137.8,1147,15.0,2,38.2,0.533,0,3510.7400000000002,24,2,65.2,0
C003953,SMB,North America,Starter,Partner,24,49.33,419,17.0,0,26.2,0.63,0,500.15999999999997,9,1,71.7,0
C003954,Mid-Market,North America,Pro,Paid Search,58,139.82,797,15.0,0,59.1,0.201,0,3076.82,22,0,60.3,0
C003955,SMB,APAC,Free,Sales,4,0.0,612,27.0,0,19.4,0.348,0,82.28,17,1,71.5,0
C003956,SMB,North America,Pro,Referral,13,177.86,113,20.0,2,-19.8,0.458,1,376.85,2,3,59.6,0
C003957,SMB,North America,Business,Referral,6,389.85,715,20.0,2,41.5,0.649,1,6478.05,19,2,71.5,0
C003958,SMB,North America,Business,Sales,24,399.88,411,22.0,2,36.7,0.195,0,2876.6,7,3,61.2,0
C003959,SMB,APAC,Business,Partner,9,391.45,1320,14.0,5,20.2,0.126,0,10258.12,28,5,45.8,0
C003960,SMB,North America,Starter,Organic,15,56.78,1153,8.0,0,12.7,0.747,0,1344.07,23,0,65.8,0
C003961,Mid-Market,Europe,Starter,Organic,50,54.27,106,15.0,1,-4.0,0.276,0,111.41,2,3,54.8,0
C003962,SMB,Europe,Business,Referral,18,411.96,231,15.9,1,25.9,0.487,1,304.46,1,1,62.9,1
C003963,SMB,Europe,Free,Paid Search,24,0.0,521,24.0,3,13.1,0.369,0,84.06,13,3,64.3,0
C003964,Mid-Market,North America,Free,Sales,25,0.0,920,9.0,1,59.1,0.458,0,217.9,28,1,61.2,0
C003965,SMB,APAC,Starter,Organic,13,59.05,1175,13.0,0,47.9,0.315,1,849.5,15,0,58.8,0
C003966,Startup,APAC,Business,Organic,5,407.11,243,7.0,3,22.9,0.327,0,1770.3400000000001,4,3,48.8,0
C003967,Mid-Market,Europe,Pro,Referral,48,147.34,338,0.0,1,48.1,0.093,0,1252.9,9,1,41.1,0
C003968,SMB,North America,Enterprise,Referral,18,1231.46,1115,8.0,0,32.3,0.217,0,36755.61,31,1,51.9,0
C003969,Startup,APAC,Starter,Referral,3,45.52,617,2.0,3,28.3,0.373,0,660.02,16,3,46.3,0
C003970,Startup,APAC,Starter,Organic,5,53.21,576,10.0,1,33.6,0.303,0,795.92,15,1,54.9,0
C003971,SMB,North America,Starter,Paid Search,15,44.3,778,1.0,1,79.3,0.433,0,750.78,17,1,55.3,0
C003972,SMB,North America,Business,Partner,10,410.69,135,8.0,1,51.1,0.23,0,2016.78,5,3,52.7,0
C003973,Startup,North America,Starter,Sales,1,42.66,1283,20.0,0,27.5,0.464,1,1206.86,30,0,67.5,0
C003974,SMB,North America,Enterprise,Organic,22,1097.2,1092,23.0,1,57.3,0.492,0,23310.67,21,3,74.5,0
C003975,Enterprise,North America,Pro,Partner,253,159.5,1325,24.0,0,56.4,0.156,0,7208.28,44,1,66.7,0
C003976,Enterprise,North America,Business,Organic,212,475.59,470,15.0,2,41.5,0.54,1,2954.81,6,2,63.7,0
C003977,SMB,North America,Business,Referral,9,438.38,540,15.0,0,26.8,0.4,0,4117.74,9,0,63.1,0
C003978,SMB,APAC,Pro,Organic,12,175.41,49,6.1,3,25.1,0.308,1,244.06,1,3,45.7,1
C003979,Mid-Market,APAC,Business,Sales,65,423.15,685,15.0,2,8.1,0.362,1,8470.17,20,2,55.1,0
C003980,Mid-Market,APAC,Starter,Organic,41,47.33,1245,2.0,1,39.5,0.653,0,1194.01,26,2,58.8,0
C003981,SMB,Europe,Business,Partner,18,368.73,816,26.0,0,19.8,0.42,1,8687.41,23,1,70.8,0
C003982,SMB,Europe,Business,Referral,23,392.0,1334,17.0,0,24.1,0.248,0,6985.3099999999995,19,1,60.0,0
C003983,Startup,North America,Pro,Organic,6,154.92,501,18.0,0,50.6,0.197,0,253.38,2,1,62.0,0
C003984,SMB,APAC,Starter,Organic,8,47.75,496,2.0,1,77.2,0.448,1,314.62,7,1,54.4,0
C003985,Startup,North America,Enterprise,Partner,2,1321.62,234,3.1,0,44.4,0.3,1,9694.06,7,0,49.2,1
C003986,Startup,Europe,Enterprise,Partner,1,1274.89,975,12.0,1,32.4,0.522,0,26786.07,21,1,63.1,0
C003987,Mid-Market,LATAM,Pro,Referral,51,157.31,1017,22.0,1,34.5,0.331,0,2865.41,19,1,66.5,0
C003988,SMB,APAC,Enterprise,Partner,11,1340.36,1359,10.0,4,63.4,0.3,1,44364.61,32,4,51.3,0
C003989,Enterprise,North America,Pro,Organic,271,163.76,867,9.0,4,44.7,0.411,1,2896.23,17,4,51.8,0
C003990,Startup,APAC,Starter,Sales,1,42.88,781,19.0,1,39.8,0.336,0,718.56,16,1,64.5,0
C003991,Mid-Market,North America,Pro,Organic,32,170.77,382,0.0,3,41.6,0.378,0,1085.68,6,3,46.0,1
C003992,SMB,North America,Free,Partner,6,0.0,383,20.0,2,-0.7,0.079,0,43.73,9,2,52.2,0
C003993,Startup,North America,Pro,Sales,5,155.33,1260,0.0,0,44.8,0.163,0,4516.55,26,1,44.4,0
C003994,Mid-Market,North America,Pro,Sales,54,143.86,1053,6.0,0,13.1,0.369,0,3452.11,24,1,52.7,0
C003995,Startup,APAC,Free,Organic,7,0.0,729,13.0,1,44.9,0.288,0,53.91,13,1,58.2,0
C003996,Enterprise,North America,Starter,Organic,432,50.99,981,5.0,0,16.6,0.356,0,927.65,19,0,51.8,0
C003997,SMB,North America,Pro,Partner,8,177.56,1424,0.0,0,49.8,0.265,0,3917.5299999999997,23,0,47.9,0
C003998,SMB,LATAM,Business,Paid Search,11,414.45,251,11.0,0,31.2,0.092,0,2609.2000000000003,6,0,50.7,0
C003999,Mid-Market,Europe,Enterprise,Referral,62,1410.52,415,19.0,2,6.4,0.463,1,13595.85,10,2,61.5,0
C004000,SMB,North America,Starter,Paid Search,7,52.13,717,6.0,2,27.7,0.458,1,1041.5,19,3,51.9,0
C004001,Startup,Europe,Business,Organic,1,443.44,1006,1.6,1,90.1,0.394,0,4988.51,12,1,55.8,1
C004002,Mid-Market,Europe,Starter,Paid Search,28,51.74,255,18.0,0,-21.8,0.259,0,236.42000000000002,4,2,56.7,0
C004003,SMB,Europe,Free,Partner,10,0.0,1410,26.0,0,39.2,0.409,0,192.34,29,0,74.4,0
C004004,Startup,Europe,Pro,Referral,4,152.99,822,14.0,2,9.7,0.385,0,2793.3,17,2,57.0,0
C004005,SMB,APAC,Starter,Paid Search,14,58.52,315,15.0,0,69.4,0.378,0,444.59000000000003,7,0,66.7,0
C004006,Enterprise,North America,Business,Organic,246,393.63,98,23.0,1,55.4,0.252,0,897.3,2,1,67.1,0
C004007,Startup,Europe,Starter,Paid Search,6,48.6,1101,1.0,1,39.6,0.264,0,1067.56,22,1,46.3,0
C004008,Enterprise,North America,Starter,Partner,433,55.79,530,27.0,0,57.9,0.366,2,568.79,11,0,71.9,0
C004009,SMB,APAC,Pro,Referral,7,136.09,1189,13.0,1,41.1,0.467,0,4582.93,32,2,63.2,0
C004010,SMB,North America,Free,Referral,17,0.0,1295,10.0,1,35.2,0.607,0,185.75,30,2,64.2,0
C004011,SMB,North America,Starter,Sales,21,57.83,956,17.0,2,20.0,0.789,0,865.02,15,2,72.8,0
C004012,Mid-Market,LATAM,Starter,Paid Search,51,48.24,195,25.0,0,26.0,0.4,0,388.79,8,2,71.9,0
C004013,Mid-Market,Europe,Starter,Sales,16,58.62,475,26.0,2,23.4,0.39,0,526.3,8,2,69.3,0
C004014,SMB,North America,Business,Organic,17,436.52,761,21.0,0,35.3,0.663,1,5426.93,13,1,75.2,0
C004015,Mid-Market,North America,Free,Partner,20,0.0,1056,13.0,1,-12.3,0.742,0,83.22,13,1,66.1,0
C004016,SMB,North America,Pro,Paid Search,4,146.81,1258,4.0,0,60.7,0.295,1,2693.55,18,0,51.5,0
C004017,SMB,LATAM,Pro,Referral,14,160.35,1073,5.0,1,83.7,0.221,0,3542.93,20,1,53.0,0
C004018,SMB,Europe,Pro,Referral,23,146.97,1242,23.0,1,24.2,0.687,0,2467.94,17,1,77.1,0
C004019,Mid-Market,North America,Pro,Organic,17,135.62,1193,3.0,0,64.4,0.416,1,2585.9,19,0,54.6,0
C004020,Mid-Market,Europe,Pro,Sales,63,172.8,477,13.0,2,31.6,0.017,0,1215.6,9,2,47.3,0
C004021,Startup,Europe,Business,Sales,1,460.09,1271,11.0,1,19.9,0.206,2,11324.03,26,1,47.5,0
C004022,SMB,North America,Starter,Sales,5,44.5,1393,19.0,3,25.5,0.664,0,1060.95,25,3,69.9,0
C004023,Enterprise,APAC,Business,Paid Search,471,461.03,685,9.0,1,37.1,0.532,0,3272.17,7,1,61.2,0
C004024,Mid-Market,North America,Free,Sales,63,0.0,1051,19.0,0,17.0,0.377,2,189.1,21,1,61.0,0
C004025,Mid-Market,APAC,Pro,Referral,35,153.68,810,14.0,1,50.2,0.231,1,3068.38,20,1,56.0,0
C004026,Startup,APAC,Pro,Partner,7,145.05,1261,24.0,3,22.0,0.112,0,2562.95,17,4,57.5,0
C004027,Mid-Market,North America,Starter,Paid Search,42,45.86,1160,5.0,1,8.2,0.271,0,1473.45,32,2,46.9,0
C004028,Enterprise,APAC,Free,Referral,415,0.0,830,10.9,1,34.5,0.324,1,81.56,11,1,54.4,1
C004029,SMB,APAC,Free,Referral,20,0.0,474,20.0,0,17.7,0.767,2,32.3,6,0,73.6,0
C004030,Enterprise,Europe,Free,Partner,122,0.0,868,23.0,1,26.8,0.543,0,123.4,13,1,73.0,0
C004031,Mid-Market,Europe,Pro,Sales,56,164.8,686,13.0,0,33.6,0.252,0,1634.86,10,3,57.5,0
C004032,Startup,North America,Starter,Organic,5,44.41,714,8.0,2,1.5,0.357,0,765.55,18,2,50.0,0
C004033,SMB,North America,Business,Partner,11,405.72,1076,14.0,2,71.5,0.173,0,8050.11,20,2,56.8,0
C004034,Enterprise,APAC,Business,Paid Search,295,501.01,1061,27.0,1,55.3,0.624,0,13959.37,26,1,81.9,0
C004035,SMB,North America,Starter,Paid Search,8,51.93,852,2.8,2,19.2,0.207,0,671.58,13,2,42.6,1
C004036,Mid-Market,North America,Starter,Paid Search,31,50.8,1415,18.0,2,34.5,0.313,0,2377.82,46,2,60.9,0
C004037,Mid-Market,Europe,Starter,Paid Search,73,48.63,480,6.0,1,50.9,0.552,0,601.55,13,1,60.5,0
C004038,SMB,North America,Business,Paid Search,23,392.22,582,21.0,3,40.2,0.664,0,3065.13,8,3,73.2,0
C004039,SMB,APAC,Starter,Organic,21,56.78,1023,11.0,0,82.0,0.499,0,1688.14,29,0,68.0,0
C004040,SMB,APAC,Free,Organic,12,0.0,926,24.0,1,29.0,0.512,0,111.66,21,1,73.2,0
C004041,Startup,APAC,Enterprise,Referral,2,1163.25,990,4.0,1,64.7,0.341,0,20349.989999999998,19,1,53.8,0
C004042,Mid-Market,North America,Pro,Paid Search,25,177.65,529,3.0,2,1.6,0.386,0,1611.32,9,3,46.4,0
C004043,Startup,Europe,Starter,Organic,6,43.58,374,26.0,0,5.5,0.519,0,167.64000000000001,3,1,74.3,0
C004044,SMB,APAC,Business,Organic,7,448.31,1305,9.0,1,77.1,0.314,0,10267.42,23,1,58.7,0
C004045,Mid-Market,North America,Enterprise,Organic,50,1306.06,869,2.0,2,24.2,0.075,0,25265.16,18,2,38.5,0
C004046,Startup,APAC,Pro,Organic,4,172.0,1441,23.0,2,5.8,0.394,0,5119.29,31,2,64.9,0
C004047,Enterprise,Europe,Starter,Sales,424,61.12,814,11.0,2,33.8,0.147,0,837.73,14,3,49.6,0
C004048,SMB,North America,Pro,Partner,10,147.67,1105,25.0,2,66.6,0.606,0,3423.38,24,3,79.2,0
C004049,SMB,North America,Starter,Paid Search,16,44.55,980,12.0,0,15.9,0.556,0,895.7,20,0,64.0,0
C004050,Mid-Market,Europe,Pro,Paid Search,50,178.65,808,21.0,1,34.0,0.323,0,3334.86,17,1,65.3,0
C004051,Startup,North America,Starter,Organic,7,56.04,998,16.0,3,-11.4,0.234,1,1160.04,22,3,48.7,0
C004052,Mid-Market,APAC,Pro,Referral,40,143.74,897,13.0,1,23.3,0.212,2,2285.4,15,2,49.8,0
C004053,Startup,Europe,Business,Sales,5,417.42,367,13.0,2,59.9,0.513,1,2528.0,6,2,63.0,0
C004054,Enterprise,North America,Enterprise,Organic,196,1277.21,302,7.0,0,15.4,0.517,0,13773.82,10,1,58.3,0
C004055,Mid-Market,APAC,Business,Organic,24,453.62,1452,20.0,0,3.2,0.626,0,12402.49,27,1,72.0,0
C004056,Mid-Market,Europe,Free,Partner,46,0.0,920,14.0,1,15.6,0.862,0,110.74000000000001,17,1,73.4,0
C004057,Startup,North America,Starter,Organic,1,51.54,249,0.0,2,19.8,0.545,2,471.7,9,2,46.3,1
C004058,Mid-Market,LATAM,Pro,Organic,30,180.71,702,11.0,1,54.1,0.672,2,2212.9,12,1,64.9,0
C004059,Startup,APAC,Starter,Partner,4,43.77,1167,11.0,2,44.5,0.415,0,1053.33,22,2,58.7,0
C004060,Mid-Market,Europe,Free,Partner,25,0.0,612,24.0,0,49.3,0.559,0,100.78,13,1,78.1,0
C004061,SMB,APAC,Business,Organic,11,399.87,1253,11.0,4,35.7,0.544,0,9370.93,26,5,58.7,0
C004062,Mid-Market,Europe,Starter,Referral,21,48.2,1429,15.0,2,19.5,0.19,0,1379.21,28,3,53.0,0
C004063,Enterprise,Europe,Free,Organic,350,0.0,556,0.8,2,15.6,0.068,0,74.68,14,2,36.3,1
C004064,Startup,North America,Pro,Paid Search,2,135.24,724,10.0,1,45.8,0.739,0,1865.38,14,2,69.2,0
C004065,SMB,North America,Enterprise,Referral,10,1258.26,379,1.7,1,74.7,0.255,1,4294.2,3,1,48.1,1
C004066,SMB,Europe,Pro,Partner,16,148.99,967,13.0,0,11.5,0.333,0,2364.14,16,0,57.7,0
C004067,SMB,Europe,Starter,Partner,20,53.38,239,25.0,2,9.6,0.646,0,143.09,3,2,74.7,0
C004068,SMB,APAC,Pro,Partner,17,154.13,858,26.0,2,6.6,0.168,0,2444.11,17,2,60.9,0
C004069,SMB,Europe,Enterprise,Partner,17,1080.71,405,8.0,0,55.8,0.41,1,4738.04,5,2,58.0,0
C004070,Startup,Europe,Free,Referral,4,0.0,1317,17.0,3,33.9,0.262,0,180.21,34,3,56.9,0
C004071,SMB,APAC,Pro,Partner,18,160.21,1322,26.0,2,48.9,0.197,3,3934.09,22,4,60.0,0
C004072,SMB,LATAM,Pro,Paid Search,18,174.08,341,6.0,1,22.3,0.293,0,2011.31,13,2,49.9,0
C004073,SMB,North America,Pro,Referral,9,145.99,268,12.0,1,50.5,0.29,1,1427.82,9,2,56.0,0
C004074,SMB,LATAM,Starter,Organic,9,54.98,113,14.0,1,27.8,0.622,0,61.51,1,1,67.4,0
C004075,SMB,APAC,Enterprise,Referral,4,1378.34,996,0.0,1,-3.6,0.287,0,27741.81,20,1,41.8,0
C004076,SMB,North America,Starter,Organic,19,54.91,1429,13.0,1,58.1,0.441,1,1663.27,28,1,62.1,0
C004077,SMB,North America,Free,Paid Search,3,0.0,59,3.0,0,34.1,0.578,1,22.02,2,0,56.4,0
C004078,SMB,North America,Free,Referral,17,0.0,601,8.0,0,27.2,0.553,0,97.27,16,0,61.5,0
C004079,Startup,Europe,Pro,Partner,3,148.55,1107,3.0,0,42.0,0.196,0,3274.51,21,0,47.8,0
C004080,Startup,Europe,Free,Organic,7,0.0,368,20.0,1,-1.1,0.322,0,40.41,8,1,60.9,0
C004081,Startup,Europe,Business,Paid Search,7,395.56,168,23.0,1,45.8,0.406,0,1978.31,5,1,70.8,0
C004082,SMB,APAC,Business,Referral,6,439.51,1053,7.0,0,20.1,0.78,0,7926.26,19,2,66.7,0
C004083,SMB,North America,Free,Sales,20,0.0,360,0.3,3,31.1,0.455,0,52.38,11,5,47.5,1
C004084,Mid-Market,North America,Business,Paid Search,77,394.82,334,13.0,0,63.5,0.128,0,2750.5699999999997,8,1,56.8,0
C004085,SMB,APAC,Enterprise,Organic,23,1390.32,743,3.0,0,51.1,0.15,0,35551.03,26,0,47.3,0
C004086,Mid-Market,LATAM,Free,Paid Search,66,0.0,556,12.0,2,30.6,0.436,0,117.10000000000001,18,4,58.9,0
C004087,Enterprise,APAC,Pro,Paid Search,263,161.93,1075,15.0,1,32.5,0.562,1,4292.87,26,1,65.0,0
C004088,Startup,North America,Enterprise,Organic,5,1087.84,132,4.0,1,-29.0,0.467,1,1712.7800000000002,2,2,46.2,1
C004089,Startup,North America,Business,Referral,5,448.95,55,14.0,2,14.5,0.437,0,552.59,1,2,59.1,0
C004090,SMB,North America,Pro,Paid Search,20,138.37,58,15.0,0,39.2,0.349,1,169.81,1,0,60.8,0
C004091,Mid-Market,Europe,Business,Paid Search,55,440.41,406,4.0,0,15.9,0.234,0,1853.86,5,0,47.2,0
C004092,SMB,North America,Pro,Paid Search,12,168.85,1400,19.0,1,1.8,0.432,0,5026.43,31,3,63.6,0
C004093,SMB,LATAM,Starter,Organic,24,46.29,936,18.0,2,47.0,0.572,0,1128.61,23,2,69.9,0
C004094,Startup,Europe,Starter,Paid Search,7,48.02,824,4.0,1,67.7,0.365,0,999.86,21,1,54.8,0
C004095,Startup,Europe,Pro,Paid Search,4,176.36,88,3.8,0,17.0,0.294,0,433.47,2,2,48.9,1
C004096,Mid-Market,North America,Starter,Paid Search,64,52.23,678,3.9,1,56.9,0.702,2,309.64,6,1,59.7,1
C004097,Mid-Market,North America,Starter,Partner,49,54.08,694,11.0,0,53.1,0.143,0,1030.45,17,0,54.4,0
C004098,Mid-Market,Europe,Starter,Paid Search,63,58.87,1251,21.0,2,10.6,0.649,0,1182.13,21,2,71.3,0
C004099,Enterprise,APAC,Business,Partner,216,494.96,325,16.0,1,16.8,0.226,0,4118.5,8,2,56.2,0
C004100,Mid-Market,North America,Pro,Sales,23,150.91,980,25.0,2,80.1,0.366,0,4185.83,27,4,73.3,0
C004101,Enterprise,APAC,Starter,Paid Search,254,60.02,1329,15.0,1,7.1,0.357,0,1612.25,30,3,58.3,0
C004102,Enterprise,North America,Starter,Paid Search,99,50.7,48,0.4,1,19.8,0.296,0,120.46000000000001,2,1,44.7,1
C004103,Mid-Market,North America,Free,Referral,58,0.0,1189,19.0,1,84.1,0.169,1,100.28,21,2,61.9,0
C004104,Mid-Market,LATAM,Free,Paid Search,52,0.0,1437,2.0,0,20.8,0.237,1,118.14,22,0,44.0,0
C004105,SMB,North America,Pro,Paid Search,24,162.41,1349,9.0,0,68.8,0.164,0,3752.2799999999997,23,0,54.8,0
C004106,Enterprise,North America,Free,Referral,374,0.0,813,26.0,1,9.4,0.584,0,58.46,15,2,75.2,0
C004107,Startup,Europe,Enterprise,Partner,5,1268.94,1313,27.0,2,38.5,0.096,2,21301.32,18,2,58.8,0
C004108,Mid-Market,North America,Starter,Sales,79,47.06,256,4.0,1,62.1,0.177,0,170.86,4,1,48.6,0
C004109,Enterprise,North America,Free,Paid Search,448,0.0,728,27.0,2,23.3,0.301,0,25.1,14,2,67.5,0
C004110,Enterprise,North America,Business,Paid Search,377,395.5,997,27.0,1,37.5,0.612,0,8431.49,21,1,79.7,0
C004111,SMB,North America,Starter,Organic,5,43.96,1456,24.0,0,53.6,0.842,0,1311.41,30,0,87.0,0
C004112,Mid-Market,Europe,Starter,Organic,69,53.05,774,23.0,1,12.5,0.502,0,1211.56,24,1,70.3,0
C004113,SMB,North America,Free,Paid Search,11,0.0,1244,2.0,1,91.0,0.408,0,164.48000000000002,27,1,56.6,0
C004114,Enterprise,APAC,Pro,Organic,112,155.76,62,3.0,0,60.9,0.206,0,281.26,2,1,49.9,0
C004115,Startup,APAC,Starter,Paid Search,1,51.57,1044,17.0,0,26.1,0.517,0,1167.26,21,1,68.3,0
C004116,Mid-Market,North America,Business,Organic,50,425.96,781,2.0,1,29.1,0.401,0,6308.78,16,1,50.2,0
C004117,SMB,North America,Pro,Organic,13,160.01,1434,7.0,2,82.8,0.05,1,3682.54,22,3,46.0,0
C004118,Startup,North America,Business,Paid Search,5,434.76,1273,27.0,3,26.1,0.152,0,11359.68,26,5,61.8,0
C004119,Mid-Market,North America,Pro,Partner,55,169.17,1164,25.0,1,23.2,0.798,0,3297.88,17,2,82.1,0
C004120,Mid-Market,North America,Business,Paid Search,32,451.21,1387,7.0,0,63.7,0.575,1,13903.22,32,0,62.9,0
C004121,Startup,APAC,Pro,Referral,4,151.73,422,15.0,1,-0.0,0.026,1,1167.92,8,1,45.7,0
C004122,Mid-Market,North America,Pro,Organic,61,171.36,109,15.0,1,33.0,0.582,0,322.15999999999997,2,2,67.7,0
C004123,Enterprise,Europe,Pro,Organic,163,152.75,51,7.0,0,37.1,0.412,1,209.53,2,0,55.3,0
C004124,SMB,Europe,Pro,Sales,3,165.24,1080,6.0,1,17.4,0.442,1,4063.43,23,1,51.9,0
C004125,Enterprise,APAC,Free,Sales,311,0.0,333,6.6,2,-4.1,0.459,1,22.3,3,2,49.3,1
C004126,Startup,North America,Pro,Paid Search,1,169.03,740,16.0,0,36.7,0.409,0,2909.79,16,0,65.2,0
C004127,SMB,North America,Starter,Paid Search,4,57.31,1395,22.0,1,52.2,0.394,0,1963.6,35,1,70.2,0
C004128,SMB,LATAM,Pro,Referral,13,157.83,1331,23.0,0,18.0,0.274,0,4620.81,30,1,65.6,0
C004129,Mid-Market,North America,Free,Paid Search,20,0.0,677,0.0,1,5.5,0.613,0,105.44,22,2,52.4,0
C004130,SMB,Europe,Free,Organic,21,0.0,855,18.0,2,66.4,0.26,0,37.47,16,3,62.5,0
C004131,SMB,Europe,Free,Organic,18,0.0,1449,17.0,0,48.2,0.515,0,122.64,28,0,70.4,0
C004132,Enterprise,Europe,Starter,Organic,194,50.42,130,1.0,0,26.0,0.131,0,115.15,2,2,42.4,0
C004133,Startup,North America,Free,Referral,2,0.0,416,14.6,0,58.0,0.328,0,68.53,8,0,63.7,1
C004134,SMB,North America,Free,Partner,4,0.0,742,16.0,1,41.0,0.186,0,136.84,21,1,57.5,0
C004135,SMB,Europe,Pro,Organic,15,146.88,49,20.0,0,79.7,0.49,0,196.99,1,1,75.5,0
C004136,Mid-Market,Europe,Starter,Organic,26,48.45,72,18.0,1,51.6,0.51,0,94.05,2,2,70.0,0
C004137,Mid-Market,APAC,Enterprise,Organic,62,1167.21,68,9.0,1,0.3,0.09,0,3055.17,3,2,44.3,0
C004138,SMB,APAC,Business,Referral,13,449.48,1090,5.0,2,18.5,0.752,0,13134.32,29,3,60.9,0
C004139,SMB,LATAM,Free,Sales,18,0.0,201,2.0,1,19.7,0.598,0,5.71,1,1,55.2,1
C004140,Mid-Market,LATAM,Starter,Paid Search,31,47.39,739,21.0,1,42.7,0.511,0,731.25,14,1,71.8,0
C004141,Enterprise,APAC,Starter,Referral,169,60.65,422,5.3,1,27.4,0.276,1,254.49,4,3,47.3,1
C004142,Startup,North America,Starter,Organic,7,46.54,231,17.0,2,6.8,0.376,0,127.71,4,2,59.1,0
C004143,Mid-Market,Europe,Pro,Partner,53,141.91,1227,1.4,1,49.7,0.33,0,1957.74,14,2,49.6,1
C004144,Mid-Market,Europe,Pro,Paid Search,43,178.46,819,0.0,0,60.0,0.457,1,3123.65,15,1,52.7,0
C004145,SMB,Europe,Pro,Organic,4,173.32,1276,18.0,0,32.4,0.608,0,5124.51,30,1,72.6,0
C004146,Enterprise,North America,Starter,Paid Search,325,49.16,1061,26.0,3,40.2,0.307,0,800.67,16,4,66.9,0
C004147,Enterprise,Europe,Pro,Referral,384,150.64,869,5.2,2,10.8,0.534,1,1086.12,7,2,51.7,1
C004148,Enterprise,North America,Starter,Organic,182,50.74,237,4.0,1,21.9,0.578,0,44.61,1,1,56.6,1
C004149,Startup,North America,Business,Paid Search,5,358.79,227,26.0,0,23.0,0.399,0,2446.57,7,0,72.5,0
C004150,Mid-Market,APAC,Enterprise,Referral,29,1250.64,903,6.0,1,49.0,0.574,0,23794.21,19,1,61.0,0
C004151,SMB,Europe,Starter,Referral,23,55.53,990,14.0,4,41.4,0.044,1,857.22,17,4,45.0,0
C004152,Startup,Europe,Business,Paid Search,3,358.9,702,2.0,1,26.8,0.429,0,2790.67,8,2,50.8,0
C004153,SMB,Europe,Business,Organic,20,398.02,157,1.5,2,25.8,0.2,1,274.97,1,3,39.9,1
C004154,SMB,Europe,Pro,Referral,21,151.44,64,10.0,2,-14.2,0.053,0,339.45,2,2,41.1,0
C004155,SMB,North America,Free,Organic,23,0.0,1136,19.0,0,75.1,0.39,0,122.86,24,1,71.2,0
C004156,Mid-Market,Europe,Business,Organic,78,465.76,1194,8.0,0,-17.1,0.648,2,14904.81,32,0,55.9,0
C004157,SMB,North America,Starter,Organic,11,49.41,450,12.0,1,45.5,0.36,1,300.92,6,1,57.6,0
C004158,Startup,Europe,Starter,Paid Search,2,45.66,1029,8.0,1,35.9,0.709,0,773.75,18,1,65.5,0
C004159,SMB,North America,Pro,Partner,18,175.25,1175,3.0,0,28.4,0.198,0,4859.28,29,1,46.5,0
C004160,SMB,LATAM,Starter,Referral,24,48.79,1416,22.0,2,34.8,0.577,0,1737.71,36,3,72.4,0
C004161,Mid-Market,APAC,Free,Paid Search,28,0.0,884,18.0,0,18.4,0.154,0,124.6,15,2,57.5,0
C004162,Startup,Europe,Enterprise,Sales,4,1309.74,900,18.0,3,51.3,0.283,0,20574.43,16,3,60.2,0
C004163,Mid-Market,North America,Starter,Partner,76,57.88,655,16.0,3,2.2,0.288,0,933.51,15,3,53.6,0
C004164,Startup,North America,Pro,Partner,3,158.53,1174,3.0,1,43.2,0.481,0,3843.78,25,1,54.9,0
C004165,Mid-Market,APAC,Pro,Organic,31,154.63,439,7.2,2,18.1,0.165,2,362.77,2,2,41.2,1
C004166,SMB,Europe,Free,Organic,21,0.0,488,13.1,3,24.3,0.28,1,67.64,9,5,51.0,1
C004167,Startup,APAC,Business,Partner,5,376.07,799,13.0,1,25.0,0.605,0,5978.6,16,1,65.8,0
C004168,SMB,APAC,Pro,Referral,16,161.55,1201,20.0,0,30.9,0.571,1,3693.44,22,0,71.1,0
C004169,Mid-Market,Europe,Pro,Organic,51,160.08,736,9.0,1,47.6,0.218,1,2249.39,13,1,50.8,0
C004170,Startup,Europe,Pro,Paid Search,4,148.36,496,14.0,0,34.1,0.567,0,975.46,6,2,67.9,0
C004171,Mid-Market,Europe,Enterprise,Paid Search,79,1317.84,928,10.0,1,58.3,0.455,1,25851.67,21,1,59.9,0
C004172,Mid-Market,Europe,Enterprise,Paid Search,49,1433.18,1084,27.0,1,61.1,0.614,0,31615.62,21,1,82.1,0
C004173,SMB,Europe,Free,Organic,18,0.0,736,5.0,1,42.7,0.307,0,7.06,10,2,51.4,0
C004174,SMB,APAC,Starter,Organic,16,46.14,953,7.0,1,52.1,0.644,0,1152.95,26,2,64.3,0
C004175,SMB,North America,Pro,Paid Search,17,134.03,888,19.0,1,85.6,0.219,0,2876.63,22,2,65.6,0
C004176,Mid-Market,North America,Enterprise,Referral,62,1229.17,962,1.0,0,-0.3,0.589,0,23804.55,18,0,53.5,0
C004177,SMB,North America,Business,Referral,8,374.87,1027,14.0,1,61.9,0.229,0,12393.82,31,1,59.1,0
C004178,Startup,LATAM,Starter,Organic,6,47.53,436,0.0,1,73.6,0.171,0,299.67,6,2,46.0,0
