event_id,customer_id,opened_at,resolved_at,sla_due_at,status,reason,category,priority,channel,csat,resolved_hours,within_sla,created_at
E00006585,C003856,2025-02-23 10:39:00,,2025-02-23 18:39:00,pending,Billing,Billing,critical,chat,,,,2025-02-23
E00006586,C003857,2025-04-07 22:59:00,2025-04-09 12:12:45,2025-04-10 22:59:00,resolved,Feature Request,Feature Request,low,chat,4,37.2,True,2025-04-07
E00006587,C003858,2025-08-22 14:36:00,2025-08-22 18:50:19,2025-08-22 22:36:00,resolved,Bug,Bug,critical,email,4,4.2,True,2025-08-22
E00006588,C003859,2024-01-21 22:12:00,2024-01-22 08:48:33,2024-01-22 22:12:00,resolved,Bug,Bug,high,chat,5,10.6,True,2024-01-21
E00006589,C003859,2024-07-09 02:59:00,2024-07-11 03:11:03,2024-07-12 02:59:00,resolved,Feature Request,Feature Request,low,chat,3,48.2,True,2024-07-09
E00006590,C003860,2025-11-20 07:20:00,2025-11-22 10:34:39,2025-11-23 07:20:00,resolved,Feature Request,Feature Request,low,phone,5,51.2,True,2025-11-20
E00006591,C003860,2024-06-19 12:03:00,2024-06-19 22:22:16,2024-06-22 12:03:00,resolved,How-to,How-to,low,email,5,10.3,True,2024-06-19
E00006592,C003861,2025-03-24 00:05:00,,2025-03-27 00:05:00,escalated,Billing,Billing,low,email,,,,2025-03-24
E00006593,C003862,2025-06-08 07:36:00,2025-06-08 09:41:49,2025-06-10 07:36:00,resolved,Billing,Billing,medium,email,3,2.1,True,2025-06-08
E00006594,C003862,2024-11-19 01:14:00,2024-11-23 04:58:22,2024-11-22 01:14:00,resolved,How-to,How-to,low,phone,3,99.7,False,2024-11-19
E00006595,C003862,2024-07-27 23:11:00,2024-07-28 18:13:46,2024-07-28 07:11:00,resolved,Feature Request,Feature Request,critical,phone,1,19.0,False,2024-07-27
E00006596,C003863,2023-01-02 10:28:00,2023-01-02 16:46:20,2023-01-02 18:28:00,resolved,Billing,Billing,critical,phone,5,6.3,True,2023-01-02
E00006597,C003864,2025-12-03 22:11:00,,2025-12-05 22:11:00,pending,Bug,Bug,medium,chat,,,,2025-12-03
E00006598,C003864,2025-09-28 18:11:00,2025-09-29 22:32:53,2025-10-01 18:11:00,resolved,How-to,How-to,low,email,4,28.4,True,2025-09-28
E00006599,C003865,2024-10-08 04:55:00,2024-10-08 10:58:01,2024-10-09 04:55:00,resolved,Billing,Billing,high,email,5,6.1,True,2024-10-08
E00006600,C003866,2025-02-26 04:58:00,,2025-02-27 04:58:00,pending,How-to,How-to,high,phone,,,,2025-02-26
E00006601,C003866,2025-04-20 20:25:00,,2025-04-22 20:25:00,pending,How-to,How-to,medium,chat,,,,2025-04-20
E00006602,C003867,2024-04-06 00:51:00,2024-04-07 13:17:35,2024-04-09 00:51:00,resolved,Billing,Billing,low,phone,5,36.4,True,2024-04-06
E00006603,C003867,2025-02-02 06:56:00,2025-02-02 18:15:19,2025-02-05 06:56:00,resolved,How-to,How-to,low,phone,5,11.3,True,2025-02-02
E00006604,C003867,2024-10-22 22:22:00,2024-10-24 18:54:33,2024-10-24 22:22:00,resolved,How-to,How-to,medium,portal,5,44.5,True,2024-10-22
E00006605,C003868,2025-10-21 13:07:00,2025-10-22 14:13:27,2025-10-23 13:07:00,resolved,Billing,Billing,medium,email,3,25.1,True,2025-10-21
E00006606,C003870,2025-06-18 07:03:00,2025-06-20 00:30:45,2025-06-21 07:03:00,resolved,Feature Request,Feature Request,low,phone,4,41.5,True,2025-06-18
E00006607,C003870,2025-11-02 05:24:00,2025-11-03 13:43:23,2025-11-04 05:24:00,resolved,Feature Request,Feature Request,medium,phone,5,32.3,True,2025-11-02
E00006608,C003870,2025-06-06 07:59:00,2025-06-07 02:50:03,2025-06-09 07:59:00,resolved,Billing,Billing,low,chat,5,18.9,True,2025-06-06
E00006609,C003870,2025-12-26 22:59:00,2025-12-27 03:00:52,2025-12-29 22:59:00,resolved,How-to,How-to,low,portal,5,4.0,True,2025-12-26
E00006610,C003871,2024-03-20 19:22:00,,2024-03-22 19:22:00,escalated,Billing,Billing,medium,chat,,,,2024-03-20
E00006611,C003872,2025-02-24 21:54:00,,2025-02-27 21:54:00,escalated,Bug,Bug,low,chat,,,,2025-02-24
E00006612,C003872,2022-09-15 12:30:00,2022-09-17 06:42:45,2022-09-17 12:30:00,resolved,Billing,Billing,medium,email,3,42.2,True,2022-09-15
E00006613,C003872,2025-09-06 12:37:00,2025-09-08 04:30:18,2025-09-09 12:37:00,resolved,How-to,How-to,low,email,5,39.9,True,2025-09-06
E00006614,C003872,2023-01-18 14:15:00,2023-01-19 05:18:54,2023-01-18 22:15:00,resolved,Outage,Outage,critical,email,4,15.1,False,2023-01-18
E00006615,C003874,2023-11-21 04:13:00,2023-11-22 04:03:52,2023-11-24 04:13:00,resolved,Billing,Billing,low,portal,4,23.8,True,2023-11-21
E00006616,C003874,2024-10-20 21:18:00,2024-10-23 19:30:29,2024-10-22 21:18:00,resolved,Bug,Bug,medium,email,3,70.2,False,2024-10-20
E00006617,C003874,2025-01-28 15:48:00,2025-01-28 20:30:05,2025-01-31 15:48:00,resolved,How-to,How-to,low,email,4,4.7,True,2025-01-28
E00006618,C003875,2024-11-26 03:52:00,2024-11-28 09:41:01,2024-11-29 03:52:00,resolved,How-to,How-to,low,chat,4,53.8,True,2024-11-26
E00006619,C003875,2025-07-21 04:51:00,2025-07-23 00:17:04,2025-07-23 04:51:00,resolved,Billing,Billing,medium,email,5,43.4,True,2025-07-21
E00006620,C003877,2025-04-14 22:38:00,2025-04-16 02:07:20,2025-04-17 22:38:00,resolved,Billing,Billing,low,phone,5,27.5,True,2025-04-14
E00006621,C003877,2025-01-11 02:31:00,2025-01-13 05:01:10,2025-01-12 02:31:00,resolved,Billing,Billing,high,email,2,50.5,False,2025-01-11
E00006622,C003877,2025-10-21 11:59:00,2025-10-24 06:03:31,2025-10-24 11:59:00,resolved,Billing,Billing,low,chat,3,66.1,True,2025-10-21
E00006623,C003879,2025-06-12 03:57:00,2025-06-12 08:36:35,2025-06-14 03:57:00,resolved,Bug,Bug,medium,chat,5,4.7,True,2025-06-12
E00006624,C003881,2025-06-10 16:08:00,2025-06-11 21:53:58,2025-06-11 16:08:00,resolved,How-to,How-to,high,chat,1,29.8,False,2025-06-10
E00006625,C003881,2025-06-16 04:29:00,2025-06-16 08:21:08,2025-06-18 04:29:00,resolved,How-to,How-to,medium,email,4,3.9,True,2025-06-16
E00006626,C003881,2025-08-26 13:18:00,2025-08-27 04:04:37,2025-08-27 13:18:00,resolved,Outage,Outage,high,email,4,14.8,True,2025-08-26
E00006627,C003881,2025-06-18 10:08:00,2025-06-19 06:24:43,2025-06-19 10:08:00,resolved,How-to,How-to,high,chat,5,20.3,True,2025-06-18
E00006628,C003882,2024-06-15 07:24:00,,2024-06-18 07:24:00,pending,Bug,Bug,low,email,,,,2024-06-15
E00006629,C003882,2023-05-10 09:15:00,2023-05-10 12:43:33,2023-05-12 09:15:00,resolved,Bug,Bug,medium,email,3,3.5,True,2023-05-10
E00006630,C003883,2024-07-27 13:34:00,,2024-07-30 13:34:00,pending,How-to,How-to,low,chat,,,,2024-07-27
E00006631,C003885,2024-10-20 19:50:00,2024-10-21 16:29:23,2024-10-22 19:50:00,resolved,Feature Request,Feature Request,medium,portal,4,20.7,True,2024-10-20
E00006632,C003885,2025-03-13 03:02:00,2025-03-13 05:08:21,2025-03-13 11:02:00,resolved,Feature Request,Feature Request,critical,email,4,2.1,True,2025-03-13
E00006633,C003886,2024-08-30 09:54:00,2024-09-04 17:19:28,2024-09-01 09:54:00,resolved,How-to,How-to,medium,portal,2,127.4,False,2024-08-30
E00006634,C003887,2024-08-01 23:49:00,2024-08-03 00:08:09,2024-08-03 23:49:00,resolved,Feature Request,Feature Request,medium,chat,3,24.3,True,2024-08-01
E00006635,C003888,2024-09-23 07:34:00,2024-09-23 23:59:03,2024-09-24 07:34:00,resolved,How-to,How-to,high,chat,3,16.4,True,2024-09-23
E00006636,C003888,2024-02-20 03:45:00,2024-02-20 21:58:07,2024-02-21 03:45:00,resolved,Bug,Bug,high,chat,4,18.2,True,2024-02-20
E00006637,C003888,2025-07-02 06:35:00,2025-07-03 09:34:46,2025-07-04 06:35:00,resolved,Billing,Billing,medium,email,5,27.0,True,2025-07-02
E00006638,C003889,2023-04-30 04:13:00,2023-04-30 12:11:37,2023-05-03 04:13:00,resolved,How-to,How-to,low,email,3,8.0,True,2023-04-30
E00006639,C003890,2025-09-06 16:03:00,2025-09-08 08:44:45,2025-09-08 16:03:00,resolved,How-to,How-to,medium,chat,5,40.7,True,2025-09-06
E00006640,C003890,2025-12-10 21:06:00,2025-12-11 11:00:09,2025-12-11 21:06:00,resolved,Billing,Billing,high,phone,5,13.9,True,2025-12-10
E00006641,C003891,2025-06-29 13:09:00,2025-07-06 19:05:06,2025-07-02 13:09:00,resolved,Billing,Billing,low,email,2,173.9,False,2025-06-29
E00006642,C003892,2025-11-03 16:29:00,2025-11-04 14:24:17,2025-11-06 16:29:00,resolved,How-to,How-to,low,chat,3,21.9,True,2025-11-03
E00006643,C003892,2025-10-26 06:28:00,2025-10-27 23:40:08,2025-10-28 06:28:00,resolved,How-to,How-to,medium,email,4,41.2,True,2025-10-26
E00006644,C003892,2025-10-08 11:55:00,2025-10-08 15:07:17,2025-10-10 11:55:00,resolved,How-to,How-to,medium,chat,5,3.2,True,2025-10-08
E00006645,C003893,2025-08-19 20:55:00,2025-08-21 12:33:25,2025-08-20 20:55:00,resolved,How-to,How-to,high,email,2,39.6,False,2025-08-19
E00006646,C003893,2025-07-25 03:12:00,2025-07-26 18:26:39,2025-07-28 03:12:00,resolved,How-to,How-to,low,portal,4,39.2,True,2025-07-25
E00006647,C003893,2023-11-29 07:34:00,2023-12-02 03:01:20,2023-12-02 07:34:00,resolved,How-to,How-to,low,chat,4,67.5,True,2023-11-29
E00006648,C003894,2023-11-12 09:13:00,2023-11-13 22:04:32,2023-11-15 09:13:00,resolved,How-to,How-to,low,chat,5,36.9,True,2023-11-12
E00006649,C003894,2025-06-02 22:01:00,2025-06-03 10:20:44,2025-06-03 22:01:00,resolved,How-to,How-to,high,chat,3,12.3,True,2025-06-02
E00006650,C003895,2024-12-10 12:15:00,,2024-12-13 12:15:00,pending,Bug,Bug,low,email,,,,2024-12-10
E00006651,C003895,2024-12-12 17:40:00,2024-12-15 06:39:03,2024-12-15 17:40:00,resolved,How-to,How-to,low,phone,3,61.0,True,2024-12-12
E00006652,C003895,2025-07-16 19:32:00,2025-07-18 17:59:33,2025-07-19 19:32:00,resolved,Billing,Billing,low,chat,4,46.5,True,2025-07-16
E00006653,C003895,2025-09-27 17:06:00,2025-09-28 18:52:10,2025-09-30 17:06:00,resolved,Feature Request,Feature Request,low,phone,4,25.8,True,2025-09-27
E00006654,C003896,2025-11-06 18:53:00,2025-11-07 02:33:41,2025-11-08 18:53:00,resolved,Billing,Billing,medium,email,5,7.7,True,2025-11-06
E00006655,C003897,2025-09-01 20:47:00,2025-09-02 12:17:39,2025-09-02 04:47:00,resolved,How-to,How-to,critical,chat,4,15.5,False,2025-09-01
E00006656,C003898,2023-05-12 20:54:00,,2023-05-13 04:54:00,pending,Billing,Billing,critical,email,,,,2023-05-12
E00006657,C003898,2023-06-15 04:09:00,2023-06-15 05:38:14,2023-06-15 12:09:00,resolved,How-to,How-to,critical,chat,5,1.5,True,2023-06-15
E00006658,C003898,2023-08-08 18:30:00,2023-08-10 06:45:52,2023-08-11 18:30:00,resolved,Feature Request,Feature Request,low,chat,3,36.3,True,2023-08-08
E00006659,C003898,2024-09-18 18:39:00,2024-09-20 03:50:57,2024-09-21 18:39:00,resolved,Outage,Outage,low,phone,4,33.2,True,2024-09-18
E00006660,C003900,2025-09-20 20:54:00,2025-09-22 00:28:35,2025-09-23 20:54:00,resolved,How-to,How-to,low,phone,4,27.6,True,2025-09-20
E00006661,C003900,2025-11-05 11:00:00,,2025-11-07 11:00:00,pending,Bug,Bug,medium,chat,,,,2025-11-05
E00006662,C003901,2025-02-17 18:18:00,2025-02-18 21:12:56,2025-02-19 18:18:00,resolved,How-to,How-to,medium,phone,4,26.9,True,2025-02-17
E00006663,C003902,2025-12-03 08:00:00,2025-12-05 21:24:21,2025-12-06 08:00:00,resolved,Outage,Outage,low,phone,4,61.4,True,2025-12-03
E00006664,C003902,2025-11-11 08:10:00,2025-11-11 16:15:21,2025-11-12 08:10:00,resolved,How-to,How-to,high,email,3,8.1,True,2025-11-11
E00006665,C003904,2023-01-31 05:44:00,,2023-02-03 05:44:00,pending,Billing,Billing,low,email,,,,2023-01-31
E00006666,C003904,2025-05-03 15:21:00,2025-05-03 22:05:44,2025-05-05 15:21:00,resolved,Bug,Bug,medium,chat,5,6.7,True,2025-05-03
E00006667,C003905,2025-07-17 11:39:00,2025-07-18 09:03:53,2025-07-18 11:39:00,resolved,Outage,Outage,high,email,5,21.4,True,2025-07-17
E00006668,C003905,2025-11-01 03:10:00,2025-11-01 16:01:47,2025-11-03 03:10:00,resolved,Outage,Outage,medium,email,4,12.9,True,2025-11-01
E00006669,C003905,2025-10-26 02:02:00,2025-10-27 08:23:34,2025-10-28 02:02:00,resolved,Billing,Billing,medium,phone,3,30.4,True,2025-10-26
E00006670,C003906,2025-09-07 10:32:00,,2025-09-08 10:32:00,pending,How-to,How-to,high,chat,,,,2025-09-07
E00006671,C003906,2025-04-01 01:03:00,2025-04-01 22:20:57,2025-04-03 01:03:00,resolved,Billing,Billing,medium,chat,5,21.3,True,2025-04-01
E00006672,C003906,2025-03-05 18:26:00,2025-03-08 09:02:07,2025-03-08 18:26:00,resolved,Bug,Bug,low,chat,5,62.6,True,2025-03-05
E00006673,C003907,2025-05-21 00:20:00,,2025-05-22 00:20:00,pending,Billing,Billing,high,portal,,,,2025-05-21
E00006674,C003907,2025-04-05 14:09:00,,2025-04-08 14:09:00,pending,Bug,Bug,low,phone,,,,2025-04-05
E00006675,C003907,2025-06-28 03:35:00,2025-06-29 21:31:03,2025-06-30 03:35:00,resolved,Bug,Bug,medium,chat,5,41.9,True,2025-06-28
E00006676,C003908,2025-12-04 18:40:00,2025-12-06 05:01:58,2025-12-06 18:40:00,resolved,Bug,Bug,medium,email,5,34.4,True,2025-12-04
E00006677,C003908,2025-11-24 23:56:00,,2025-11-27 23:56:00,escalated,Billing,Billing,low,phone,,,,2025-11-24
E00006678,C003909,2025-01-26 15:02:00,2025-01-27 07:47:43,2025-01-27 15:02:00,resolved,How-to,How-to,high,portal,4,16.8,True,2025-01-26
E00006679,C003911,2022-12-17 04:06:00,2022-12-17 12:55:29,2022-12-19 04:06:00,resolved,How-to,How-to,medium,chat,4,8.8,True,2022-12-17
E00006680,C003912,2025-12-25 00:31:00,2025-12-25 04:49:02,2025-12-25 08:31:00,resolved,Feature Request,Feature Request,critical,chat,3,4.3,True,2025-12-25
E00006681,C003912,2025-11-05 00:54:00,2025-11-05 13:58:20,2025-11-06 00:54:00,resolved,How-to,How-to,high,phone,4,13.1,True,2025-11-05
E00006682,C003913,2024-04-02 08:11:00,2024-04-03 04:53:39,2024-04-03 08:11:00,resolved,Feature Request,Feature Request,high,portal,5,20.7,True,2024-04-02
E00006683,C003913,2024-06-06 04:00:00,2024-06-14 22:20:20,2024-06-09 04:00:00,resolved,Outage,Outage,low,chat,1,210.3,False,2024-06-06
E00006684,C003913,2024-06-07 23:04:00,2024-06-08 03:11:17,2024-06-08 23:04:00,resolved,How-to,How-to,high,phone,4,4.1,True,2024-06-07
E00006685,C003914,2024-12-24 16:01:00,2024-12-27 11:17:51,2024-12-26 16:01:00,resolved,Billing,Billing,medium,phone,3,67.3,False,2024-12-24
E00006686,C003914,2025-11-30 05:15:00,2025-12-04 08:01:57,2025-12-02 05:15:00,resolved,Bug,Bug,medium,phone,3,98.8,False,2025-11-30
E00006687,C003914,2024-12-31 20:09:00,2025-01-03 10:11:45,2025-01-03 20:09:00,resolved,How-to,How-to,low,email,4,62.0,True,2024-12-31
E00006688,C003914,2025-06-15 06:35:00,,2025-06-18 06:35:00,pending,Bug,Bug,low,portal,,,,2025-06-15
E00006689,C003915,2025-06-12 00:04:00,2025-06-14 09:21:32,2025-06-15 00:04:00,resolved,Billing,Billing,low,email,4,57.3,True,2025-06-12
E00006690,C003915,2025-06-02 23:00:00,2025-06-03 23:58:19,2025-06-04 23:00:00,resolved,Bug,Bug,medium,phone,4,25.0,True,2025-06-02
E00006691,C003915,2025-09-28 15:08:00,2025-09-30 15:43:08,2025-10-01 15:08:00,resolved,How-to,How-to,low,chat,4,48.6,True,2025-09-28
E00006692,C003916,2023-03-30 11:20:00,2023-03-31 17:41:54,2023-04-01 11:20:00,resolved,How-to,How-to,medium,email,5,30.4,True,2023-03-30
E00006693,C003916,2022-05-20 13:58:00,2022-05-29 00:47:22,2022-05-23 13:58:00,resolved,Billing,Billing,low,email,3,202.8,False,2022-05-20
E00006694,C003917,2024-05-20 10:12:00,,2024-05-22 10:12:00,escalated,Outage,Outage,medium,email,,,,2024-05-20
E00006695,C003918,2025-07-13 19:46:00,2025-07-14 00:14:04,2025-07-16 19:46:00,resolved,Feature Request,Feature Request,low,chat,4,4.5,True,2025-07-13
E00006696,C003919,2023-04-08 08:34:00,2023-04-08 17:49:21,2023-04-11 08:34:00,resolved,How-to,How-to,low,email,5,9.3,True,2023-04-08
E00006697,C003920,2025-02-22 10:08:00,2025-02-28 07:23:42,2025-02-24 10:08:00,resolved,How-to,How-to,medium,phone,1,141.3,False,2025-02-22
E00006698,C003920,2024-10-19 20:59:00,,2024-10-20 04:59:00,pending,Bug,Bug,critical,chat,,,,2024-10-19
E00006699,C003921,2025-10-03 11:07:00,2025-10-08 06:06:05,2025-10-05 11:07:00,resolved,Outage,Outage,medium,chat,4,115.0,False,2025-10-03
E00006700,C003922,2025-03-29 21:53:00,2025-03-30 01:35:31,2025-03-30 05:53:00,resolved,Feature Request,Feature Request,critical,chat,3,3.7,True,2025-03-29
E00006701,C003922,2025-04-13 19:19:00,2025-04-14 18:23:30,2025-04-15 19:19:00,resolved,Outage,Outage,medium,email,5,23.1,True,2025-04-13
E00006702,C003924,2025-01-18 03:07:00,2025-01-18 07:55:54,2025-01-19 03:07:00,resolved,How-to,How-to,high,email,5,4.8,True,2025-01-18
E00006703,C003924,2025-09-26 09:46:00,2025-09-27 21:57:20,2025-09-29 09:46:00,resolved,Billing,Billing,low,email,4,36.2,True,2025-09-26
E00006704,C003925,2025-07-30 00:45:00,2025-07-31 01:23:41,2025-08-02 00:45:00,resolved,Bug,Bug,low,chat,4,24.6,True,2025-07-30
E00006705,C003925,2025-09-21 13:52:00,2025-09-21 18:58:20,2025-09-22 13:52:00,resolved,Feature Request,Feature Request,high,chat,5,5.1,True,2025-09-21
E00006706,C003925,2024-11-16 00:59:00,2024-11-16 21:22:10,2024-11-17 00:59:00,resolved,Billing,Billing,high,portal,3,20.4,True,2024-11-16
E00006707,C003926,2025-08-23 09:44:00,2025-08-31 13:51:16,2025-08-26 09:44:00,resolved,Outage,Outage,low,phone,2,196.1,False,2025-08-23
E00006708,C003926,2025-04-15 18:48:00,2025-04-18 02:06:33,2025-04-18 18:48:00,resolved,How-to,How-to,low,email,4,55.3,True,2025-04-15
E00006709,C003927,2024-06-03 11:10:00,2024-06-04 23:43:23,2024-06-06 11:10:00,resolved,How-to,How-to,low,email,5,36.6,True,2024-06-03
E00006710,C003927,2024-04-28 20:16:00,2024-04-29 01:35:58,2024-05-01 20:16:00,resolved,How-to,How-to,low,email,3,5.3,True,2024-04-28
E00006711,C003928,2025-11-07 01:37:00,2025-11-07 06:17:28,2025-11-09 01:37:00,resolved,Feature Request,Feature Request,medium,chat,4,4.7,True,2025-11-07
E00006712,C003928,2023-02-16 00:43:00,2023-02-21 08:02:52,2023-02-18 00:43:00,resolved,Bug,Bug,medium,email,1,127.3,False,2023-02-16
E00006713,C003929,2025-08-07 21:39:00,2025-08-10 15:11:14,2025-08-10 21:39:00,resolved,Feature Request,Feature Request,low,email,5,65.5,True,2025-08-07
E00006714,C003929,2025-09-09 20:54:00,2025-09-11 06:24:15,2025-09-11 20:54:00,resolved,Bug,Bug,medium,phone,4,33.5,True,2025-09-09
E00006715,C003929,2025-12-04 22:51:00,2025-12-05 06:53:46,2025-12-05 22:51:00,resolved,Billing,Billing,high,phone,4,8.0,True,2025-12-04
E00006716,C003929,2025-08-26 12:29:00,2025-08-29 04:35:35,2025-08-29 12:29:00,resolved,How-to,How-to,low,chat,4,64.1,True,2025-08-26
E00006717,C003930,2025-07-17 06:20:00,,2025-07-19 06:20:00,pending,Bug,Bug,medium,portal,,,,2025-07-17
E00006718,C003930,2025-08-12 19:25:00,2025-08-13 04:51:31,2025-08-13 19:25:00,resolved,Outage,Outage,high,email,3,9.4,True,2025-08-12
E00006719,C003930,2025-01-07 18:18:00,2025-01-08 01:45:59,2025-01-08 18:18:00,resolved,Feature Request,Feature Request,high,chat,4,7.5,True,2025-01-07
E00006720,C003931,2025-06-05 15:31:00,,2025-06-07 15:31:00,pending,Bug,Bug,medium,email,,,,2025-06-05
E00006721,C003932,2022-05-17 10:59:00,2022-05-19 02:45:16,2022-05-19 10:59:00,resolved,Bug,Bug,medium,chat,4,39.8,True,2022-05-17
E00006722,C003932,2023-12-13 09:04:00,,2023-12-16 09:04:00,pending,How-to,How-to,low,email,,,,2023-12-13
E00006723,C003932,2024-04-14 11:08:00,2024-04-15 06:54:47,2024-04-16 11:08:00,resolved,How-to,How-to,medium,chat,3,19.8,True,2024-04-14
E00006724,C003933,2025-05-16 08:19:00,2025-05-22 04:58:33,2025-05-18 08:19:00,resolved,How-to,How-to,medium,email,2,140.7,False,2025-05-16
E00006725,C003933,2025-12-01 21:39:00,2025-12-02 07:02:50,2025-12-02 21:39:00,resolved,Billing,Billing,high,email,4,9.4,True,2025-12-01
E00006726,C003934,2024-11-12 08:14:00,2024-11-13 06:37:53,2024-11-13 08:14:00,resolved,How-to,How-to,high,email,4,22.4,True,2024-11-12
E00006727,C003934,2025-05-31 20:19:00,2025-06-01 02:39:16,2025-06-02 20:19:00,resolved,Bug,Bug,medium,email,5,6.3,True,2025-05-31
E00006728,C003935,2025-11-26 22:45:00,2025-11-27 12:39:42,2025-11-29 22:45:00,resolved,Bug,Bug,low,email,3,13.9,True,2025-11-26
E00006729,C003936,2025-08-02 17:48:00,2025-08-03 16:20:56,2025-08-04 17:48:00,resolved,Outage,Outage,medium,chat,4,22.5,True,2025-08-02
E00006730,C003937,2024-09-12 15:30:00,2024-09-20 14:46:29,2024-09-15 15:30:00,resolved,How-to,How-to,low,phone,2,191.3,False,2024-09-12
E00006731,C003937,2025-10-31 09:25:00,2025-10-31 23:59:02,2025-11-01 09:25:00,resolved,How-to,How-to,high,chat,5,14.6,True,2025-10-31
E00006732,C003937,2025-06-05 10:38:00,,2025-06-07 10:38:00,pending,Billing,Billing,medium,email,,,,2025-06-05
E00006733,C003937,2025-01-25 12:30:00,,2025-01-28 12:30:00,pending,Outage,Outage,low,email,,,,2025-01-25
E00006734,C003938,2024-07-11 12:49:00,2024-07-19 03:24:13,2024-07-14 12:49:00,closed_unresolved,Outage,Outage,low,chat,1,182.6,False,2024-07-11
E00006735,C003938,2024-04-14 01:31:00,2024-04-15 17:42:11,2024-04-17 01:31:00,resolved,Bug,Bug,low,email,4,40.2,True,2024-04-14
E00006736,C003939,2025-07-14 17:31:00,2025-07-16 18:35:18,2025-07-17 17:31:00,resolved,Outage,Outage,low,phone,3,49.1,True,2025-07-14
E00006737,C003941,2024-03-30 01:22:00,2024-03-31 00:01:57,2024-04-01 01:22:00,resolved,How-to,How-to,medium,email,5,22.7,True,2024-03-30
E00006738,C003941,2024-03-09 23:31:00,2024-03-10 10:41:40,2024-03-11 23:31:00,resolved,Billing,Billing,medium,chat,5,11.2,True,2024-03-09
E00006739,C003942,2024-12-30 20:25:00,,2025-01-02 20:25:00,pending,Billing,Billing,low,chat,,,,2024-12-30
E00006740,C003942,2023-06-07 12:45:00,,2023-06-10 12:45:00,pending,How-to,How-to,low,phone,,,,2023-06-07
E00006741,C003943,2025-11-30 07:46:00,2025-11-30 18:09:33,2025-12-01 07:46:00,resolved,Billing,Billing,high,email,4,10.4,True,2025-11-30
E00006742,C003943,2025-11-21 03:49:00,2025-11-21 07:20:43,2025-11-21 11:49:00,resolved,How-to,How-to,critical,portal,4,3.5,True,2025-11-21
E00006743,C003943,2025-11-05 22:42:00,2025-11-07 07:39:25,2025-11-07 22:42:00,resolved,Outage,Outage,medium,chat,4,33.0,True,2025-11-05
E00006744,C003943,2025-10-26 12:43:00,2025-10-27 23:09:31,2025-10-28 12:43:00,resolved,Feature Request,Feature Request,medium,portal,4,34.4,True,2025-10-26
E00006745,C003943,2025-10-11 10:09:00,,2025-10-14 10:09:00,pending,How-to,How-to,low,email,,,,2025-10-11
E00006746,C003944,2025-10-31 11:38:00,2025-10-31 23:43:07,2025-11-03 11:38:00,resolved,Bug,Bug,low,chat,5,12.1,True,2025-10-31
