customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date
C004503,2025-11-27,SMB,North America,Starter,Paid Search,22,28.61,34,21.0,0,23.6,0.455,0,1,2025-12-29,2025-12-31
C004504,2025-01-08,SMB,LATAM,Enterprise,Organic,13,1935.47,357,2.0,0,88.6,0.441,1,0,,2025-12-31
C004505,2022-01-25,Startup,North America,Pro,Partner,1,82.84,1436,3.0,2,35.1,0.12,0,0,,2025-12-31
C004506,2023-06-26,SMB,North America,Starter,Partner,23,31.32,919,20.0,1,21.8,0.348,0,0,,2025-12-31
C004507,2023-02-19,Startup,North America,Business,Partner,4,225.16,1046,11.0,1,95.2,0.805,1,0,,2025-12-31
C004508,2024-04-20,Enterprise,LATAM,Pro,Sales,366,78.19,620,19.0,0,-10.7,0.518,0,0,,2025-12-31
C004509,2023-01-15,Enterprise,APAC,Pro,Paid Search,217,78.11,1081,10.0,0,21.2,0.537,0,0,,2025-12-31
C004510,2025-10-13,SMB,Europe,Starter,Sales,18,27.08,79,2.0,1,-6.6,0.418,1,1,2025-12-01,2025-12-31
C004511,2023-03-05,Enterprise,LATAM,Free,Paid Search,223,0.0,1032,16.0,1,-11.0,0.41,1,1,2024-01-16,2025-12-31
C004512,2024-01-17,Startup,North America,Starter,Paid Search,3,33.28,714,3.0,0,-16.7,0.958,0,0,,2025-12-31
C004513,2022-06-25,Enterprise,APAC,Enterprise,Partner,394,60251.3,1285,13.0,2,50.4,0.638,2,0,,2025-12-31
C004514,2025-07-25,SMB,North America,Pro,Organic,6,83.81,159,24.0,1,1.8,0.775,0,1,2025-09-25,2025-12-31
C004515,2025-07-27,Mid-Market,North America,Business,Organic,58,215.19,157,5.0,1,28.6,0.424,0,1,2025-10-05,2025-12-31
C004516,2025-02-08,Startup,North America,Free,Paid Search,1,0.0,326,5.0,1,57.3,0.546,0,0,,2025-12-31
C004517,2023-05-18,Mid-Market,LATAM,Business,Organic,79,205.25,958,26.0,2,46.6,0.249,1,0,,2025-12-31
C004518,2022-03-25,Enterprise,LATAM,Pro,Organic,148,76.76,1377,8.0,1,45.3,0.543,0,0,,2025-12-31
C004519,2024-10-13,Enterprise,Europe,Pro,Referral,472,81.16,444,10.0,1,65.3,0.279,0,0,,2025-12-31
C004520,2023-09-06,SMB,North America,Starter,Paid Search,4,25.52,847,19.0,3,75.2,0.785,2,0,,2025-12-31
C004521,2025-11-17,Startup,North America,Pro,Organic,1,90.13,44,3.0,1,3.7,0.683,0,1,2025-12-13,2025-12-31
C004522,2024-09-25,Startup,Europe,Free,Organic,3,0.0,462,1.0,0,47.1,0.333,0,0,,2025-12-31
C004523,2024-02-10,Mid-Market,North America,Free,Sales,65,0.0,690,23.0,3,28.2,0.282,0,0,,2025-12-31
C004524,2025-11-11,SMB,North America,Business,Sales,8,204.89,50,26.0,0,31.3,0.383,0,0,,2025-12-31
C004525,2025-02-18,Enterprise,Europe,Free,Partner,379,0.0,316,27.0,0,-2.8,0.497,0,0,,2025-12-31
C004526,2023-10-18,SMB,Europe,Free,Organic,16,0.0,805,0.0,1,21.7,0.083,2,0,,2025-12-31
C004527,2022-01-27,SMB,LATAM,Enterprise,Paid Search,4,650.72,1434,14.0,0,24.4,0.182,0,0,,2025-12-31
C004528,2022-05-13,Mid-Market,Europe,Starter,Paid Search,46,30.43,1328,23.0,0,70.8,0.519,2,0,,2025-12-31
C004529,2023-09-27,SMB,North America,Pro,Referral,22,78.51,826,23.0,1,6.1,0.374,2,0,,2025-12-31
C004530,2024-03-14,Startup,Europe,Business,Paid Search,3,203.61,657,10.0,2,-24.6,0.798,0,0,,2025-12-31
C004531,2022-02-13,Enterprise,North America,Business,Referral,343,176.06,1417,13.0,3,34.8,0.751,1,0,,2025-12-31
C004532,2022-06-30,Mid-Market,Europe,Free,Paid Search,42,0.0,1280,4.0,0,3.6,0.388,0,0,,2025-12-31
C004533,2024-10-04,Mid-Market,APAC,Pro,Referral,62,90.7,453,3.0,0,31.5,0.403,0,0,,2025-12-31
C004534,2024-12-10,Mid-Market,North America,Pro,Paid Search,77,81.71,386,10.0,3,51.5,0.382,0,0,,2025-12-31
C004535,2022-02-12,Mid-Market,North America,Starter,Paid Search,29,29.44,1418,6.0,2,32.5,0.08,0,0,,2025-12-31
C004536,2023-12-27,SMB,APAC,Business,Paid Search,12,210.99,735,27.0,0,24.2,0.189,0,0,,2025-12-31
C004537,2022-04-26,Enterprise,Europe,Enterprise,Partner,174,31015.82,1345,2.0,1,31.1,0.213,1,0,,2025-12-31
C004538,2024-10-31,SMB,Europe,Free,Sales,19,0.0,426,14.0,1,56.2,0.619,2,0,,2025-12-31
C004539,2025-04-07,Startup,APAC,Free,Paid Search,2,0.0,268,15.0,1,6.1,0.287,1,0,,2025-12-31
C004540,2025-05-28,Startup,Europe,Business,Sales,2,193.31,217,1.0,3,53.2,0.246,0,1,2025-07-23,2025-12-31
C004541,2024-05-05,SMB,North America,Pro,Paid Search,19,70.95,605,12.0,2,9.9,0.28,0,0,,2025-12-31
C004542,2024-06-18,Mid-Market,APAC,Business,Paid Search,33,193.74,561,26.0,1,50.1,0.127,0,0,,2025-12-31
C004543,2025-08-18,Enterprise,LATAM,Free,Organic,381,0.0,135,3.0,1,-3.6,0.33,0,1,2025-11-15,2025-12-31
C004544,2024-05-25,Mid-Market,North America,Free,Organic,70,0.0,585,4.0,2,48.6,0.635,0,0,,2025-12-31
C004545,2023-10-01,Startup,North America,Pro,Referral,2,71.44,822,4.0,0,32.5,0.176,0,0,,2025-12-31
C004546,2024-12-15,Startup,APAC,Enterprise,Organic,6,999.51,381,1.0,0,37.4,0.326,0,0,,2025-12-31
C004547,2024-04-24,Mid-Market,Europe,Free,Paid Search,28,0.0,616,24.0,0,59.0,0.25,0,0,,2025-12-31
C004548,2025-04-19,Mid-Market,North America,Business,Organic,32,179.5,256,1.0,0,14.5,0.54,1,1,2025-11-16,2025-12-31
C004549,2024-01-21,SMB,Europe,Starter,Referral,15,32.69,710,7.0,1,34.4,0.591,1,1,2025-04-09,2025-12-31
C004550,2025-05-27,Mid-Market,APAC,Free,Sales,21,0.0,218,23.0,3,42.6,0.629,1,1,2025-11-26,2025-12-31
C004551,2022-03-06,Startup,Europe,Pro,Referral,6,72.23,1396,27.0,1,27.5,0.705,0,0,,2025-12-31
C004552,2022-02-22,Mid-Market,North America,Starter,Paid Search,47,29.05,1408,4.0,0,52.9,0.632,0,0,,2025-12-31
C004553,2022-05-22,Mid-Market,North America,Pro,Paid Search,62,68.74,1319,10.0,0,43.2,0.475,1,0,,2025-12-31
C004554,2024-03-06,SMB,Europe,Starter,Organic,11,26.68,665,5.0,0,20.5,0.556,0,0,,2025-12-31
C004555,2024-10-10,Mid-Market,LATAM,Pro,Sales,39,80.66,447,5.0,3,66.5,0.423,1,0,,2025-12-31
C004556,2022-11-06,Mid-Market,Europe,Starter,Organic,36,26.23,1151,26.0,4,49.0,0.744,3,0,,2025-12-31
C004557,2022-08-11,Startup,North America,Business,Sales,6,224.28,1238,9.0,1,13.9,0.651,0,0,,2025-12-31
C004558,2025-05-15,Mid-Market,LATAM,Enterprise,Referral,77,11361.79,230,17.0,0,13.7,0.184,0,0,,2025-12-31
C004559,2024-12-09,SMB,North America,Starter,Referral,5,27.14,387,4.0,3,29.5,0.336,0,0,,2025-12-31
C004560,2024-07-16,SMB,Europe,Starter,Referral,4,30.81,533,7.0,0,46.2,0.088,0,0,,2025-12-31
C004561,2023-11-30,Mid-Market,North America,Enterprise,Paid Search,53,9399.5,762,10.0,0,-20.3,0.493,0,0,,2025-12-31
C004562,2023-08-24,Enterprise,APAC,Free,Organic,85,0.0,860,16.0,4,15.0,0.648,0,0,,2025-12-31
C004563,2022-01-30,Mid-Market,APAC,Business,Paid Search,23,202.4,1431,25.0,1,20.6,0.169,0,0,,2025-12-31
C004564,2022-09-26,Enterprise,APAC,Pro,Organic,285,84.54,1192,6.0,0,-0.9,0.411,0,0,,2025-12-31
C004565,2025-07-06,Mid-Market,North America,Business,Referral,79,220.79,178,18.0,1,9.5,0.675,0,0,,2025-12-31
C004566,2023-04-30,Startup,Europe,Starter,Paid Search,6,25.41,976,13.0,2,38.4,0.796,0,0,,2025-12-31
C004567,2024-10-04,SMB,North America,Starter,Sales,7,33.3,453,22.0,2,22.8,0.378,0,0,,2025-12-31
C004568,2024-10-03,Startup,LATAM,Starter,Referral,6,25.51,454,9.0,2,24.7,0.149,0,0,,2025-12-31
C004569,2023-03-19,SMB,North America,Free,Organic,4,0.0,1018,11.0,0,0.5,0.136,0,0,,2025-12-31
C004570,2022-10-20,SMB,Europe,Starter,Organic,3,25.94,1168,17.0,0,29.7,0.457,0,0,,2025-12-31
C004571,2024-09-16,SMB,APAC,Enterprise,Paid Search,21,3473.8,471,12.0,0,-2.6,0.374,1,0,,2025-12-31
C004572,2022-05-14,Mid-Market,North America,Starter,Organic,65,27.61,1327,21.0,1,71.5,0.439,1,0,,2025-12-31
C004573,2023-12-09,Mid-Market,North America,Free,Partner,65,0.0,753,0.0,2,78.6,0.53,0,0,,2025-12-31
C004574,2025-06-23,SMB,North America,Starter,Referral,10,27.87,191,9.0,1,23.2,0.511,1,0,,2025-12-31
C004575,2024-10-14,SMB,Europe,Starter,Referral,15,30.91,443,4.0,1,6.9,0.436,1,0,,2025-12-31
C004576,2024-12-28,SMB,LATAM,Pro,Paid Search,6,76.34,368,4.0,0,56.4,0.465,1,0,,2025-12-31
C004577,2022-04-30,Mid-Market,Europe,Free,Referral,68,0.0,1341,1.0,4,49.8,0.435,0,0,,2025-12-31
C004578,2022-10-13,Startup,LATAM,Business,Partner,4,181.05,1175,9.0,0,81.9,0.53,0,0,,2025-12-31
C004579,2023-01-29,Enterprise,North America,Business,Sales,351,169.45,1067,6.0,3,88.5,0.36,0,0,,2025-12-31
C004580,2023-02-23,Startup,North America,Starter,Referral,2,26.18,1042,21.0,1,-15.7,0.931,0,0,,2025-12-31
C004581,2022-10-05,Startup,LATAM,Business,Referral,4,226.41,1183,14.0,1,64.0,0.361,1,0,,2025-12-31
C004582,2025-10-22,Startup,APAC,Starter,Organic,6,30.23,70,22.0,1,29.4,0.584,0,0,,2025-12-31
C004583,2022-08-24,SMB,North America,Starter,Referral,16,30.0,1225,24.0,2,48.7,0.479,0,0,,2025-12-31
C004584,2024-10-09,Mid-Market,Europe,Enterprise,Paid Search,58,10596.32,448,21.0,1,54.4,0.62,2,1,2025-07-31,2025-12-31
C004585,2024-04-19,SMB,APAC,Business,Paid Search,3,196.21,621,11.0,0,53.4,0.734,0,0,,2025-12-31
C004586,2024-05-23,SMB,APAC,Starter,Paid Search,6,27.37,587,27.0,3,60.0,0.743,0,0,,2025-12-31
C004587,2022-11-03,SMB,Europe,Pro,Paid Search,22,67.39,1154,10.0,1,21.0,0.427,1,0,,2025-12-31
C004588,2023-03-16,Mid-Market,North America,Starter,Organic,73,27.08,1021,23.0,1,11.2,0.48,0,0,,2025-12-31
C004589,2024-05-17,Mid-Market,North America,Pro,Organic,30,78.46,593,4.0,2,64.7,0.376,0,0,,2025-12-31
C004590,2023-03-04,Mid-Market,Europe,Pro,Referral,19,67.19,1033,27.0,2,13.2,0.634,2,0,,2025-12-31
C004591,2024-09-19,SMB,Europe,Free,Partner,20,0.0,468,8.0,2,81.5,0.481,0,0,,2025-12-31
C004592,2022-02-26,SMB,North America,Enterprise,Sales,9,1458.44,1404,17.0,2,15.9,0.639,0,1,2025-08-06,2025-12-31
C004593,2022-04-15,Startup,North America,Pro,Referral,5,87.99,1356,9.0,0,25.5,0.622,0,0,,2025-12-31
C004594,2024-11-07,SMB,North America,Free,Paid Search,21,0.0,419,6.0,2,30.2,0.554,0,0,,2025-12-31
C004595,2024-05-31,SMB,Europe,Business,Referral,5,206.55,579,9.0,2,-3.5,0.279,0,0,,2025-12-31
C004596,2022-03-03,Mid-Market,North America,Business,Partner,58,211.58,1399,17.0,0,-3.5,0.616,0,0,,2025-12-31
C004597,2025-07-09,SMB,North America,Starter,Organic,21,31.09,175,3.0,1,57.8,0.207,1,1,2025-12-27,2025-12-31
C004598,2022-01-07,Mid-Market,North America,Pro,Sales,77,76.65,1454,5.0,1,-8.0,0.062,0,0,,2025-12-31
C004599,2025-09-28,Mid-Market,APAC,Business,Sales,19,211.98,94,25.0,0,98.0,0.767,0,0,,2025-12-31
C004600,2024-11-09,Enterprise,Europe,Enterprise,Organic,65,11530.87,417,2.0,1,32.6,0.224,0,0,,2025-12-31
C004601,2025-11-14,Mid-Market,North America,Starter,Referral,26,31.19,47,20.0,2,9.3,0.119,0,0,,2025-12-31
C004602,2025-09-18,Mid-Market,Europe,Pro,Organic,70,83.14,104,8.0,0,45.5,0.09,0,0,,2025-12-31
C004603,2023-03-24,SMB,Europe,Business,Sales,7,219.01,1013,8.0,0,-26.5,0.352,0,0,,2025-12-31
C004604,2024-12-17,Enterprise,Europe,Enterprise,Partner,51,7440.66,379,10.0,1,26.7,0.415,0,0,,2025-12-31
C004605,2022-10-29,Mid-Market,Europe,Free,Organic,41,0.0,1159,10.0,0,29.9,0.581,1,0,,2025-12-31
C004606,2023-11-06,Enterprise,Europe,Pro,Referral,313,80.81,786,19.0,0,3.3,0.475,2,0,,2025-12-31
C004607,2022-12-10,SMB,APAC,Business,Paid Search,9,181.3,1117,22.0,1,19.2,0.496,1,0,,2025-12-31
C004608,2023-11-27,SMB,North America,Free,Organic,12,0.0,765,10.0,1,73.2,0.471,0,0,,2025-12-31
C004609,2025-06-01,Mid-Market,North America,Starter,Referral,78,31.21,213,4.0,2,39.6,0.318,1,0,,2025-12-31
C004610,2023-09-16,Mid-Market,North America,Pro,Referral,43,67.76,837,0.0,1,45.0,0.235,0,0,,2025-12-31
C004611,2022-05-13,Startup,Europe,Pro,Paid Search,5,82.79,1328,20.0,2,15.3,0.567,0,0,,2025-12-31
C004612,2023-04-10,SMB,Europe,Business,Referral,6,170.97,996,25.0,2,1.9,0.473,0,0,,2025-12-31
C004613,2025-01-29,SMB,APAC,Free,Organic,14,0.0,336,0.0,1,29.0,0.282,0,0,,2025-12-31
C004614,2024-01-17,SMB,North America,Business,Paid Search,6,178.05,714,16.0,0,-26.4,0.517,0,0,,2025-12-31
C004615,2024-03-12,Startup,Europe,Starter,Partner,7,26.64,659,6.0,1,7.6,0.083,0,1,2025-07-29,2025-12-31
C004616,2023-09-09,Startup,North America,Business,Organic,4,220.69,844,5.0,2,3.7,0.298,1,0,,2025-12-31
C004617,2023-02-23,Mid-Market,North America,Starter,Paid Search,37,29.5,1042,23.0,2,-16.0,0.465,1,0,,2025-12-31
C004618,2024-05-05,SMB,APAC,Free,Sales,16,0.0,605,7.0,2,51.2,0.511,1,1,2024-12-29,2025-12-31
C004619,2024-06-24,Mid-Market,North America,Enterprise,Referral,49,8914.15,555,8.0,2,31.7,0.138,0,0,,2025-12-31
C004620,2025-07-08,SMB,North America,Business,Partner,24,197.02,176,3.0,2,19.5,0.496,0,0,,2025-12-31
C004621,2024-06-02,Mid-Market,North America,Starter,Partner,75,29.44,577,25.0,2,51.8,0.888,0,0,,2025-12-31
C004622,2025-11-23,Enterprise,APAC,Starter,Sales,254,30.8,38,25.0,1,-6.1,0.431,1,1,2025-12-24,2025-12-31
C004623,2025-03-28,Startup,North America,Pro,Referral,2,87.03,278,25.0,0,1.4,0.602,1,0,,2025-12-31
C004624,2022-04-23,Startup,LATAM,Enterprise,Organic,1,164.09,1348,6.0,1,62.9,0.638,1,0,,2025-12-31
C004625,2023-07-15,Mid-Market,LATAM,Starter,Paid Search,23,30.09,900,5.0,4,92.0,0.164,1,1,2024-11-20,2025-12-31
C004626,2023-07-05,Startup,APAC,Enterprise,Organic,7,979.6,910,26.0,1,52.1,0.832,0,0,,2025-12-31
C004627,2022-01-05,Mid-Market,North America,Starter,Organic,29,25.12,1456,17.0,0,46.8,0.287,2,0,,2025-12-31
C004628,2022-09-16,SMB,Europe,Pro,Organic,24,73.31,1202,7.0,0,20.5,0.701,0,0,,2025-12-31
C004629,2024-12-25,Startup,North America,Starter,Partner,5,29.42,371,1.0,2,21.0,0.04,0,1,2025-11-30,2025-12-31
C004630,2023-05-19,Mid-Market,APAC,Free,Referral,54,0.0,957,22.0,3,40.7,0.266,0,0,,2025-12-31
C004631,2022-07-31,SMB,Europe,Enterprise,Sales,24,3459.67,1249,22.0,1,69.3,0.652,0,0,,2025-12-31
C004632,2023-02-16,SMB,North America,Starter,Paid Search,22,32.83,1049,0.0,2,45.7,0.044,0,0,,2025-12-31
C004633,2023-01-28,Mid-Market,North America,Enterprise,Paid Search,30,4454.92,1068,13.0,1,58.9,0.398,0,0,,2025-12-31
C004634,2022-09-07,SMB,APAC,Free,Organic,19,0.0,1211,13.0,1,12.1,0.369,0,0,,2025-12-31
C004635,2022-05-25,Mid-Market,APAC,Starter,Organic,39,27.13,1316,12.0,3,50.4,0.167,0,1,2023-09-12,2025-12-31
C004636,2024-12-28,SMB,Europe,Enterprise,Organic,9,1397.2,368,10.0,3,18.2,0.475,0,1,2025-09-07,2025-12-31
C004637,2025-03-25,Mid-Market,Europe,Pro,Sales,76,83.8,281,9.0,0,38.5,0.288,0,0,,2025-12-31
C004638,2023-12-11,Mid-Market,APAC,Starter,Organic,65,32.32,751,9.0,0,50.4,0.389,0,0,,2025-12-31
C004639,2024-05-30,SMB,APAC,Pro,Referral,24,72.98,580,25.0,0,21.7,0.442,0,0,,2025-12-31
C004640,2025-08-07,Mid-Market,APAC,Starter,Paid Search,74,31.37,146,27.0,1,9.6,0.13,0,0,,2025-12-31
C004641,2025-04-20,SMB,North America,Business,Paid Search,22,228.46,255,3.0,2,44.1,0.516,0,0,,2025-12-31
C004642,2022-02-16,SMB,Europe,Free,Referral,24,0.0,1414,20.0,0,31.6,0.123,0,0,,2025-12-31
C004643,2025-09-24,SMB,APAC,Pro,Sales,17,69.47,98,16.0,1,38.4,0.912,0,1,2025-11-17,2025-12-31
C004644,2022-04-06,Enterprise,North America,Free,Organic,373,0.0,1365,7.0,1,51.4,0.042,0,1,2024-11-15,2025-12-31
C004645,2022-02-07,Startup,North America,Pro,Sales,3,72.8,1423,5.0,0,67.7,0.188,0,0,,2025-12-31
C004646,2023-07-31,SMB,North America,Enterprise,Organic,23,3226.0,884,21.0,0,51.6,0.116,0,0,,2025-12-31
C004647,2024-12-02,Mid-Market,Europe,Business,Referral,41,205.2,394,10.0,3,48.3,0.683,0,1,2025-04-07,2025-12-31
C004648,2022-04-25,SMB,APAC,Starter,Organic,7,27.71,1346,3.0,0,22.5,0.359,0,0,,2025-12-31
C004649,2023-02-23,SMB,North America,Starter,Paid Search,5,27.28,1042,27.0,1,26.3,0.208,0,0,,2025-12-31
C004650,2023-01-11,SMB,Europe,Free,Referral,14,0.0,1085,25.0,1,46.4,0.159,1,0,,2025-12-31
C004651,2023-07-23,SMB,North America,Business,Referral,15,175.73,892,11.0,1,25.9,0.429,0,1,2025-11-21,2025-12-31
C004652,2025-11-11,SMB,APAC,Free,Referral,15,0.0,50,11.0,1,46.3,0.809,0,0,,2025-12-31
C004653,2023-04-19,Startup,APAC,Pro,Organic,6,84.06,987,11.0,0,14.6,0.481,0,0,,2025-12-31
C004654,2022-10-26,SMB,Europe,Starter,Referral,7,30.05,1162,5.0,0,83.2,0.654,0,0,,2025-12-31
C004655,2022-06-24,Startup,APAC,Enterprise,Paid Search,7,1165.84,1286,2.0,0,39.8,0.114,0,0,,2025-12-31
C004656,2022-10-11,SMB,North America,Pro,Organic,3,86.23,1177,7.0,3,38.2,0.368,2,0,,2025-12-31
C004657,2022-07-10,Startup,APAC,Pro,Organic,6,75.19,1270,10.0,2,22.9,0.672,1,0,,2025-12-31
C004658,2024-03-31,Startup,APAC,Enterprise,Organic,4,630.01,640,4.0,0,82.8,0.686,0,0,,2025-12-31
C004659,2023-08-25,Mid-Market,North America,Enterprise,Organic,25,3789.71,859,0.0,1,3.7,0.511,0,0,,2025-12-31
C004660,2023-12-14,Mid-Market,LATAM,Pro,Partner,39,73.22,748,26.0,0,17.4,0.56,0,0,,2025-12-31
C004661,2025-04-04,SMB,North America,Business,Organic,14,191.02,271,24.0,1,56.3,0.27,0,0,,2025-12-31
C004662,2024-04-10,SMB,Europe,Pro,Partner,7,75.15,630,8.0,1,41.0,0.368,1,0,,2025-12-31
C004663,2022-08-10,SMB,North America,Starter,Organic,15,28.33,1239,17.0,2,20.6,0.805,0,0,,2025-12-31
C004664,2023-06-23,SMB,APAC,Free,Referral,17,0.0,922,3.0,0,21.3,0.455,1,1,2024-10-10,2025-12-31
C004665,2023-03-23,Startup,North America,Pro,Organic,2,75.41,1014,25.0,2,27.7,0.568,0,1,2024-06-27,2025-12-31
C004666,2025-03-28,SMB,North America,Pro,Paid Search,13,77.68,278,22.0,1,37.6,0.401,0,0,,2025-12-31
C004667,2023-03-16,SMB,Europe,Free,Partner,15,0.0,1021,4.0,0,73.8,0.089,0,0,,2025-12-31
C004668,2022-07-18,Mid-Market,LATAM,Starter,Sales,73,27.11,1262,5.0,1,50.1,0.536,0,0,,2025-12-31
C004669,2024-11-18,SMB,North America,Business,Sales,10,197.89,408,9.0,2,60.6,0.247,0,1,2025-06-26,2025-12-31
C004670,2023-09-05,Enterprise,Europe,Free,Paid Search,227,0.0,848,2.0,0,24.1,0.568,0,0,,2025-12-31
C004671,2022-05-18,SMB,Europe,Pro,Sales,17,73.68,1323,9.0,2,47.9,0.569,1,1,2024-03-02,2025-12-31
C004672,2024-09-13,SMB,APAC,Pro,Partner,17,78.69,474,18.0,0,-3.9,0.088,0,0,,2025-12-31
C004673,2022-10-29,SMB,North America,Starter,Sales,15,28.85,1159,20.0,2,39.6,0.448,1,0,,2025-12-31
C004674,2025-05-26,SMB,Europe,Starter,Organic,22,30.67,219,0.0,1,37.9,0.335,0,0,,2025-12-31
C004675,2025-04-05,Mid-Market,LATAM,Starter,Organic,36,29.0,270,9.0,0,80.5,0.682,0,0,,2025-12-31
C004676,2023-06-13,Enterprise,North America,Starter,Organic,123,26.62,932,23.0,0,73.9,0.566,1,0,,2025-12-31
C004677,2024-03-05,Enterprise,Europe,Pro,Referral,294,75.89,666,24.0,1,28.5,0.596,0,0,,2025-12-31
C004678,2024-03-22,Startup,APAC,Business,Organic,1,179.52,649,15.0,1,14.6,0.172,0,0,,2025-12-31
C004679,2024-07-23,Startup,North America,Business,Organic,5,174.39,526,20.0,2,15.3,0.485,0,0,,2025-12-31
C004680,2022-04-09,Mid-Market,North America,Free,Partner,75,0.0,1362,6.0,0,27.6,0.459,0,0,,2025-12-31
C004681,2023-04-10,Mid-Market,North America,Pro,Sales,53,69.49,996,24.0,0,67.5,0.562,0,0,,2025-12-31
C004682,2022-09-01,SMB,APAC,Starter,Partner,20,25.45,1217,13.0,1,45.4,0.248,0,0,,2025-12-31
C004683,2024-09-24,SMB,LATAM,Business,Referral,24,177.6,463,19.0,1,48.0,0.106,1,0,,2025-12-31
C004684,2022-04-09,Mid-Market,Europe,Free,Organic,50,0.0,1362,7.0,2,55.3,0.595,0,0,,2025-12-31
C004685,2024-01-10,Enterprise,Europe,Pro,Sales,287,70.54,721,4.0,1,10.1,0.434,0,0,,2025-12-31
C004686,2024-11-06,SMB,North America,Pro,Organic,4,78.7,420,14.0,1,17.3,0.543,0,0,,2025-12-31
C004687,2025-09-18,Mid-Market,North America,Starter,Organic,18,26.88,104,14.0,4,48.0,0.832,1,0,,2025-12-31
C004688,2023-02-16,Mid-Market,North America,Enterprise,Paid Search,51,8975.11,1049,16.0,1,15.5,0.632,0,0,,2025-12-31
C004689,2022-01-12,Mid-Market,North America,Free,Organic,34,0.0,1449,22.0,1,-3.2,0.353,0,0,,2025-12-31
C004690,2024-10-31,SMB,North America,Free,Partner,8,0.0,426,21.0,0,7.9,0.335,0,0,,2025-12-31
C004691,2022-01-03,SMB,Europe,Pro,Partner,13,68.88,1458,8.0,0,61.4,0.485,0,0,,2025-12-31
C004692,2022-04-05,Mid-Market,North America,Pro,Organic,56,90.11,1366,13.0,2,25.6,0.454,0,0,,2025-12-31
C004693,2025-11-17,SMB,North America,Starter,Organic,8,30.84,44,2.0,0,40.6,0.594,0,0,,2025-12-31
C004694,2025-05-18,SMB,North America,Starter,Organic,17,32.15,227,22.0,1,9.2,0.108,0,0,,2025-12-31
C004695,2024-10-08,SMB,North America,Starter,Organic,17,25.45,449,3.0,0,44.5,0.298,0,0,,2025-12-31
C004696,2025-04-09,Startup,North America,Business,Sales,5,205.53,266,1.0,3,28.3,0.635,0,1,2025-11-07,2025-12-31
C004697,2022-04-18,Mid-Market,North America,Pro,Partner,56,67.32,1353,14.0,3,46.2,0.586,0,0,,2025-12-31
C004698,2022-05-08,Startup,North America,Starter,Organic,4,27.88,1333,25.0,0,23.1,0.69,0,0,,2025-12-31
C004699,2023-03-07,SMB,Europe,Starter,Organic,16,33.2,1030,10.0,1,47.6,0.29,1,0,,2025-12-31
C004700,2022-02-03,SMB,APAC,Enterprise,Referral,18,2760.82,1427,5.0,0,21.8,0.513,1,0,,2025-12-31
C004701,2025-06-24,Mid-Market,APAC,Business,Referral,28,203.5,190,5.0,0,33.0,0.379,0,0,,2025-12-31
C004702,2022-03-22,Mid-Market,APAC,Free,Sales,73,0.0,1380,23.0,1,28.2,0.393,0,0,,2025-12-31
C004703,2024-02-17,Enterprise,Europe,Pro,Organic,305,74.55,683,18.0,1,35.7,0.756,0,0,,2025-12-31
C004704,2025-05-05,Startup,LATAM,Starter,Paid Search,7,25.16,240,13.0,4,42.0,0.156,0,0,,2025-12-31
C004705,2024-11-17,SMB,Europe,Starter,Organic,10,32.22,409,25.0,0,22.6,0.629,0,0,,2025-12-31
C004706,2022-12-02,SMB,Europe,Business,Referral,5,208.91,1125,2.0,0,32.0,0.665,1,0,,2025-12-31
C004707,2023-11-04,SMB,Europe,Business,Paid Search,16,227.48,788,17.0,1,39.7,0.251,2,0,,2025-12-31
C004708,2024-02-24,Enterprise,North America,Free,Partner,278,0.0,676,10.0,2,47.7,0.199,0,1,2025-02-28,2025-12-31
C004709,2025-01-03,Mid-Market,North America,Business,Organic,39,175.48,362,6.0,3,33.1,0.119,0,0,,2025-12-31
C004710,2023-09-02,SMB,North America,Pro,Referral,24,77.65,851,25.0,0,12.8,0.313,0,0,,2025-12-31
C004711,2023-02-12,SMB,APAC,Business,Organic,20,184.95,1053,26.0,1,37.2,0.336,0,0,,2025-12-31
C004712,2025-02-11,SMB,North America,Business,Referral,14,225.06,323,23.0,2,51.8,0.184,0,1,2025-12-11,2025-12-31
C004713,2025-06-21,SMB,Europe,Pro,Organic,19,72.18,193,4.0,0,1.7,0.622,2,1,2025-09-16,2025-12-31
C004714,2023-12-01,SMB,APAC,Enterprise,Referral,24,3771.56,761,20.0,0,2.0,0.676,0,0,,2025-12-31
C004715,2022-02-10,Startup,Europe,Starter,Organic,4,32.87,1420,10.0,1,18.4,0.15,1,0,,2025-12-31
C004716,2023-12-17,Enterprise,North America,Pro,Partner,63,69.2,745,10.0,0,30.2,0.196,0,0,,2025-12-31
C004717,2025-06-25,SMB,Europe,Starter,Referral,14,31.13,189,5.0,1,-19.9,0.754,1,1,2025-10-22,2025-12-31
C004718,2025-11-15,SMB,North America,Business,Paid Search,22,207.46,46,16.0,1,49.4,0.388,0,0,,2025-12-31
C004719,2023-07-28,Mid-Market,LATAM,Free,Organic,45,0.0,887,24.0,1,30.4,0.308,0,0,,2025-12-31
C004720,2022-08-03,Mid-Market,APAC,Starter,Paid Search,47,25.53,1246,6.0,1,-23.8,0.37,0,0,,2025-12-31
