customer_id,signup_date,segment,region,plan,acquisition_channel,seats,mrr,tenure_days,monthly_active_days,support_tickets_90d,nps_score,feature_adoption_score,payment_failures_90d,is_churned,churn_date,as_of_date,lifetime_revenue,txn_count,last_txn_date,first_txn_date,avg_txn_amount,total_tickets,avg_resolve_hours,critical_tickets,days_since_last_txn,is_active,customer_health_score
C004597,2025-07-09,SMB,North America,Starter,Organic,21,45.62,175,1.5,1,57.8,0.207,1,1,2025-10-16,2025-12-31,116.50999999999999,2,2025-10-01,2025-09-28,58.26,2,7.2,0,91.0,0,44.8
C004598,2022-01-07,Mid-Market,North America,Pro,Sales,77,152.85,1454,5.0,1,-8.0,0.062,0,0,,2025-12-31,5065.13,32,2025-12-29,2022-01-15,158.29,2,13.2,0,2.0,1,39.0
C004599,2025-09-28,Mid-Market,APAC,Business,Sales,19,391.63,94,25.0,0,98.0,0.767,0,0,,2025-12-31,497.23,1,2025-12-04,2025-12-04,497.23,1,12.5,0,27.0,1,90.1
C004600,2024-11-09,Enterprise,Europe,Enterprise,Organic,65,1285.07,417,2.0,1,32.6,0.224,0,0,,2025-12-31,7387.17,6,2025-10-10,2024-11-22,1231.2,1,29.0,0,82.0,1,45.3
C004601,2025-11-14,Mid-Market,North America,Starter,Referral,26,50.38,47,20.0,2,9.3,0.119,0,0,,2025-12-31,30.96,1,2025-12-02,2025-12-02,30.96,3,16.3,0,29.0,1,54.4
C004602,2025-09-18,Mid-Market,Europe,Pro,Organic,70,177.61,104,8.0,0,45.5,0.09,0,0,,2025-12-31,435.58000000000004,3,2025-12-29,2025-11-25,145.19,0,0.0,0,2.0,1,49.4
C004603,2023-03-24,SMB,Europe,Business,Sales,7,401.98,1013,8.0,0,-26.5,0.352,0,0,,2025-12-31,14247.09,34,2025-12-10,2023-07-02,419.03,0,0.0,0,21.0,1,50.1
C004604,2024-12-17,Enterprise,Europe,Enterprise,Partner,51,1146.54,379,10.0,1,26.7,0.415,0,0,,2025-12-31,9478.35,9,2025-12-18,2024-12-19,1053.15,1,8.4,0,13.0,1,57.5
C004605,2022-10-29,Mid-Market,Europe,Free,Organic,41,0.0,1159,10.0,0,29.9,0.581,1,0,,2025-12-31,62.519999999999996,15,2025-12-03,2022-12-15,4.17,0,0.0,0,28.0,0,62.3
C004606,2023-11-06,Enterprise,Europe,Pro,Referral,313,148.18,786,19.0,0,3.3,0.475,2,0,,2025-12-31,1694.48,12,2025-12-17,2023-12-01,141.21,1,12.9,0,14.0,1,62.5
C004607,2022-12-10,SMB,APAC,Business,Paid Search,9,395.51,1117,22.0,1,19.2,0.496,1,0,,2025-12-31,8252.83,19,2025-07-30,2022-12-31,434.36,2,10.8,0,154.0,1,67.9
C004608,2023-11-27,SMB,North America,Free,Organic,12,0.0,765,10.0,1,73.2,0.471,0,0,,2025-12-31,77.76,16,2025-11-23,2023-12-30,4.86,2,26.4,0,38.0,0,63.9
C004609,2025-06-01,Mid-Market,North America,Starter,Referral,78,53.81,213,4.0,2,39.6,0.318,1,0,,2025-12-31,196.59,4,2025-12-11,2025-07-29,49.15,2,11.2,0,20.0,1,47.1
C004610,2023-09-16,Mid-Market,North America,Pro,Referral,43,153.47,837,0.0,1,45.0,0.235,0,0,,2025-12-31,1839.96,13,2025-12-30,2023-11-20,141.54,1,13.3,1,1.0,1,45.0
C004611,2022-05-13,Startup,Europe,Pro,Paid Search,5,172.7,1328,20.0,2,15.3,0.567,0,0,,2025-12-31,3829.2,22,2025-11-23,2022-06-10,174.05,2,9.2,0,38.0,1,68.4
C004612,2023-04-10,SMB,Europe,Business,Referral,6,409.38,996,25.0,2,1.9,0.473,0,0,,2025-12-31,10370.94,25,2025-12-24,2023-06-12,414.84,5,13.6,0,7.0,1,68.7
C004613,2025-01-29,SMB,APAC,Free,Organic,14,0.0,336,0.0,1,29.0,0.282,0,0,,2025-12-31,59.78,11,2025-12-08,2025-02-13,5.43,1,10.7,0,23.0,0,44.9
C004614,2024-01-17,SMB,North America,Business,Paid Search,6,377.53,714,16.0,0,-26.4,0.517,0,0,,2025-12-31,4903.32,15,2025-09-22,2024-02-08,326.89,0,0.0,0,100.0,1,62.2
C004615,2024-03-12,Startup,Europe,Starter,Partner,7,49.03,659,1.3,1,7.6,0.083,0,1,2025-08-12,2025-12-31,551.43,11,2025-08-09,2024-03-25,50.13,2,3.1,0,144.0,0,37.9
C004616,2023-09-09,Startup,North America,Business,Organic,4,412.72,844,5.0,2,3.7,0.298,1,0,,2025-12-31,9811.48,24,2025-10-06,2023-11-06,408.81,2,8.9,0,86.0,1,43.8
C004617,2023-02-23,Mid-Market,North America,Starter,Paid Search,37,52.76,1042,23.0,2,-16.0,0.465,1,0,,2025-12-31,1138.86,20,2025-11-22,2023-05-24,56.94,2,9.2,0,39.0,1,62.9
C004618,2024-05-05,SMB,APAC,Free,Sales,16,0.0,605,4.4,2,51.2,0.511,1,1,2025-04-10,2025-12-31,23.07,5,2024-12-20,2024-07-31,4.61,4,24.5,1,376.0,0,54.4
C004619,2024-06-24,Mid-Market,North America,Enterprise,Referral,49,1324.71,555,8.0,2,31.7,0.138,0,0,,2025-12-31,11262.75,7,2025-09-27,2024-09-08,1608.96,2,19.5,0,95.0,1,46.5
C004620,2025-07-08,SMB,North America,Business,Partner,24,475.34,176,3.0,2,19.5,0.496,0,0,,2025-12-31,3274.66,7,2025-11-26,2025-07-15,467.81,2,20.4,0,35.0,1,51.5
C004621,2024-06-02,Mid-Market,North America,Starter,Partner,75,59.91,577,25.0,2,51.8,0.888,0,0,,2025-12-31,606.12,10,2025-09-18,2024-10-20,60.61,2,19.4,0,104.0,1,86.1
C004622,2025-11-23,Enterprise,APAC,Starter,Sales,254,53.34,38,10.8,1,-6.1,0.431,1,1,2025-12-24,2025-12-31,0.0,0,,,0.0,1,9.8,0,,0,53.5
C004623,2025-03-28,Startup,North America,Pro,Referral,2,160.64,278,25.0,0,1.4,0.602,1,0,,2025-12-31,815.1,5,2025-11-17,2025-04-19,163.02,0,0.0,0,44.0,1,73.5
C004624,2022-04-23,Startup,LATAM,Enterprise,Organic,1,1320.48,1348,6.0,1,62.9,0.638,1,0,,2025-12-31,44069.54,33,2025-12-28,2022-05-08,1335.44,3,15.7,0,3.0,1,62.3
C004625,2023-07-15,Mid-Market,LATAM,Starter,Paid Search,23,50.0,900,3.1,4,92.0,0.164,1,1,2025-11-26,2025-12-31,1350.23,26,2025-10-13,2023-09-05,51.93,4,13.4,0,79.0,0,43.9
C004626,2023-07-05,Startup,APAC,Enterprise,Organic,7,1168.62,910,26.0,1,52.1,0.832,0,0,,2025-12-31,15522.55,12,2025-10-26,2023-10-17,1293.55,1,11.4,0,66.0,1,86.9
C004627,2022-01-05,Mid-Market,North America,Starter,Organic,29,58.28,1456,17.0,0,46.8,0.287,2,0,,2025-12-31,1943.94,35,2025-11-03,2022-03-21,55.54,1,5.7,0,58.0,1,59.5
C004628,2022-09-16,SMB,Europe,Pro,Organic,24,163.04,1202,7.0,0,20.5,0.701,0,0,,2025-12-31,4660.33,29,2025-12-10,2023-01-23,160.7,0,0.0,0,21.0,1,64.3
C004629,2024-12-25,Startup,North America,Starter,Partner,5,46.02,371,0.2,2,21.0,0.04,0,1,2025-09-10,2025-12-31,625.26,13,2025-09-04,2025-01-23,48.1,2,23.0,0,118.0,0,35.5
C004630,2023-05-19,Mid-Market,APAC,Free,Referral,54,0.0,957,22.0,3,40.7,0.266,0,0,,2025-12-31,157.49,23,2025-10-15,2023-07-21,6.85,4,21.9,0,77.0,0,62.2
C004631,2022-07-31,SMB,Europe,Enterprise,Sales,24,1170.8,1249,22.0,1,69.3,0.652,0,0,,2025-12-31,40784.11,35,2025-10-27,2022-12-18,1165.26,1,6.6,1,65.0,1,79.6
C004632,2023-02-16,SMB,North America,Starter,Paid Search,22,51.51,1049,0.0,2,45.7,0.044,0,0,,2025-12-31,882.33,18,2025-12-13,2023-06-19,49.02,2,14.8,0,18.0,1,37.9
C004633,2023-01-28,Mid-Market,North America,Enterprise,Paid Search,30,1351.58,1068,13.0,1,58.9,0.398,0,0,,2025-12-31,31298.51,23,2025-12-26,2023-02-07,1360.8,1,4.3,0,5.0,1,62.9
C004634,2022-09-07,SMB,APAC,Free,Organic,19,0.0,1211,13.0,1,12.1,0.369,0,0,,2025-12-31,91.25,26,2025-10-21,2022-10-20,3.51,1,42.6,0,71.0,0,57.4
C004635,2022-05-25,Mid-Market,APAC,Starter,Organic,39,51.08,1316,4.0,3,50.4,0.167,0,1,2023-02-26,2025-12-31,554.33,11,2023-02-25,2022-07-03,50.39,3,6.5,0,1040.0,0,44.1
C004636,2024-12-28,SMB,Europe,Enterprise,Organic,9,1104.33,368,6.1,3,18.2,0.475,0,1,2025-10-05,2025-12-31,9318.89,8,2025-07-20,2025-01-03,1164.86,3,7.3,0,164.0,0,52.0
C004637,2025-03-25,Mid-Market,Europe,Pro,Sales,76,175.31,281,9.0,0,38.5,0.288,0,0,,2025-12-31,989.39,6,2025-10-14,2025-04-18,164.9,1,14.1,0,78.0,1,55.5
C004638,2023-12-11,Mid-Market,APAC,Starter,Organic,65,55.73,751,9.0,0,50.4,0.389,0,0,,2025-12-31,571.1999999999999,10,2025-12-25,2024-02-22,57.12,0,0.0,0,6.0,1,59.7
C004639,2024-05-30,SMB,APAC,Pro,Referral,24,164.37,580,25.0,0,21.7,0.442,0,0,,2025-12-31,1787.93,10,2025-12-29,2024-10-14,178.79,1,28.2,0,2.0,1,72.8
C004640,2025-08-07,Mid-Market,APAC,Starter,Paid Search,74,50.17,146,27.0,1,9.6,0.13,0,0,,2025-12-31,173.49,3,2025-12-09,2025-09-18,57.83,1,7.8,0,22.0,1,62.5
C004641,2025-04-20,SMB,North America,Business,Paid Search,22,366.06,255,3.0,2,44.1,0.516,0,0,,2025-12-31,2900.81,8,2025-12-13,2025-05-02,362.6,3,14.5,0,18.0,1,54.6
C004642,2022-02-16,SMB,Europe,Free,Referral,24,0.0,1414,20.0,0,31.6,0.123,0,0,,2025-12-31,83.36999999999999,31,2025-11-28,2022-03-24,2.69,0,0.0,0,33.0,0,59.7
C004643,2025-09-24,SMB,APAC,Pro,Sales,17,170.72,98,11.1,1,38.4,0.912,0,1,2025-11-17,2025-12-31,638.13,4,2025-11-17,2025-10-10,159.53,3,25.2,1,44.0,0,74.6
C004644,2022-04-06,Enterprise,North America,Free,Organic,373,0.0,1365,2.8,1,51.4,0.042,0,1,2025-07-26,2025-12-31,73.91,25,2025-04-12,2022-04-23,2.96,3,7.5,0,263.0,0,42.4
C004645,2022-02-07,Startup,North America,Pro,Sales,3,161.59,1423,5.0,0,67.7,0.188,0,0,,2025-12-31,3645.68,22,2025-09-15,2022-08-03,165.71,0,0.0,0,107.0,1,51.9
C004646,2023-07-31,SMB,North America,Enterprise,Organic,23,1134.22,884,21.0,0,51.6,0.116,0,0,,2025-12-31,19607.13,18,2025-09-03,2023-08-14,1089.29,1,6.8,0,119.0,1,62.4
C004647,2024-12-02,Mid-Market,Europe,Business,Referral,41,458.43,394,3.2,3,48.3,0.683,0,1,2025-02-23,2025-12-31,1273.3200000000002,3,2025-02-18,2024-12-09,424.44,3,6.5,0,316.0,0,58.7
C004648,2022-04-25,SMB,APAC,Starter,Organic,7,56.46,1346,3.0,0,22.5,0.359,0,0,,2025-12-31,1874.49,35,2025-12-06,2022-05-01,53.56,0,0.0,0,25.0,1,50.7
C004649,2023-02-23,SMB,North America,Starter,Paid Search,5,49.07,1042,27.0,1,26.3,0.208,0,0,,2025-12-31,1122.57,23,2025-12-05,2023-04-03,48.81,2,27.4,0,26.0,1,66.5
C004650,2023-01-11,SMB,Europe,Free,Referral,14,0.0,1085,25.0,1,46.4,0.159,1,0,,2025-12-31,76.66,18,2025-11-13,2023-02-07,4.26,2,14.2,0,48.0,0,63.2
C004651,2023-07-23,SMB,North America,Business,Referral,15,419.3,892,3.9,1,25.9,0.429,0,1,2025-01-01,2025-12-31,3595.15,9,2024-12-31,2023-11-01,399.46,1,9.2,0,365.0,0,52.4
C004652,2025-11-11,SMB,APAC,Free,Referral,15,0.0,50,11.0,1,46.3,0.809,0,0,,2025-12-31,0.0,2,2025-11-23,2025-11-16,0.0,1,6.3,0,38.0,0,72.2
C004653,2023-04-19,Startup,APAC,Pro,Organic,6,136.96,987,11.0,0,14.6,0.481,0,0,,2025-12-31,2962.7,22,2025-11-17,2023-04-23,134.67,1,23.8,0,44.0,1,60.7
C004654,2022-10-26,SMB,Europe,Starter,Referral,7,46.36,1162,5.0,0,83.2,0.654,0,0,,2025-12-31,989.3,21,2025-12-24,2022-12-25,47.11,1,9.1,0,7.0,1,67.4
C004655,2022-06-24,Startup,APAC,Enterprise,Paid Search,7,1086.59,1286,2.0,0,39.8,0.114,0,0,,2025-12-31,29431.89,27,2025-11-29,2022-07-07,1090.07,1,93.8,0,32.0,1,44.2
C004656,2022-10-11,SMB,North America,Pro,Organic,3,169.05,1177,7.0,3,38.2,0.368,2,0,,2025-12-31,3145.67,20,2025-10-26,2022-12-20,157.28,4,11.2,1,66.0,1,47.6
C004657,2022-07-10,Startup,APAC,Pro,Organic,6,149.22,1270,10.0,2,22.9,0.672,1,0,,2025-12-31,2613.79,18,2025-06-08,2022-08-18,145.21,3,7.8,0,206.0,1,61.4
C004658,2024-03-31,Startup,APAC,Enterprise,Organic,4,1259.83,640,4.0,0,82.8,0.686,0,0,,2025-12-31,14603.82,12,2025-09-15,2024-05-03,1216.98,2,12.7,0,107.0,1,67.4
C004659,2023-08-25,Mid-Market,North America,Enterprise,Organic,25,1351.62,859,0.0,1,3.7,0.511,0,0,,2025-12-31,16912.670000000002,14,2025-11-26,2023-08-27,1208.05,2,14.8,0,35.0,1,49.2
C004660,2023-12-14,Mid-Market,LATAM,Pro,Partner,39,148.15,748,26.0,0,17.4,0.56,0,0,,2025-12-31,2532.73,16,2025-11-28,2023-12-17,158.3,0,0.0,0,33.0,1,76.8
C004661,2025-04-04,SMB,North America,Business,Organic,14,454.13,271,24.0,1,56.3,0.27,0,0,,2025-12-31,5659.93,12,2025-12-19,2025-04-23,471.66,1,22.3,1,12.0,1,68.7
C004662,2024-04-10,SMB,Europe,Pro,Partner,7,139.59,630,8.0,1,41.0,0.368,1,0,,2025-12-31,941.31,7,2025-12-26,2024-06-18,134.47,1,12.4,0,5.0,1,53.8
C004663,2022-08-10,SMB,North America,Starter,Organic,15,59.3,1239,17.0,2,20.6,0.805,0,0,,2025-12-31,1513.45,27,2025-08-12,2022-09-12,56.05,3,4.0,1,141.0,1,73.4
C004664,2023-06-23,SMB,APAC,Free,Referral,17,0.0,922,1.1,0,21.3,0.455,1,1,2024-07-21,2025-12-31,36.31,7,2024-05-15,2023-07-13,5.19,0,0.0,0,595.0,0,49.8
C004665,2023-03-23,Startup,North America,Pro,Organic,2,152.01,1014,10.3,2,27.7,0.568,0,1,2024-11-27,2025-12-31,1270.9,10,2024-11-02,2023-03-24,127.09,2,7.5,0,424.0,0,61.0
C004666,2025-03-28,SMB,North America,Pro,Paid Search,13,159.49,278,22.0,1,37.6,0.401,0,0,,2025-12-31,974.0,5,2025-11-07,2025-05-11,194.8,2,8.8,0,54.0,1,68.9
C004667,2023-03-16,SMB,Europe,Free,Partner,15,0.0,1021,4.0,0,73.8,0.089,0,0,,2025-12-31,59.26,16,2025-09-30,2023-03-22,3.7,1,26.2,0,92.0,0,48.6
C004668,2022-07-18,Mid-Market,LATAM,Starter,Sales,73,52.5,1262,5.0,1,50.1,0.536,0,0,,2025-12-31,1182.41,23,2025-11-10,2022-09-07,51.41,1,18.4,0,51.0,1,59.1
C004669,2024-11-18,SMB,North America,Business,Sales,10,360.47,408,3.7,2,60.6,0.247,0,1,2025-01-22,2025-12-31,468.71,1,2024-11-20,2024-11-20,468.71,2,4.9,1,406.0,0,48.8
C004670,2023-09-05,Enterprise,Europe,Free,Paid Search,227,0.0,848,2.0,0,24.1,0.568,0,0,,2025-12-31,83.79,20,2025-11-14,2023-12-23,4.19,0,0.0,0,47.0,0,56.2
C004671,2022-05-18,SMB,Europe,Pro,Sales,17,178.49,1323,4.0,2,47.9,0.569,1,1,2025-10-07,2025-12-31,4193.83,23,2025-08-09,2022-06-24,182.34,2,35.4,0,144.0,0,55.4
C004672,2024-09-13,SMB,APAC,Pro,Partner,17,151.65,474,18.0,0,-3.9,0.088,0,0,,2025-12-31,1212.75,7,2025-12-20,2024-11-03,173.25,0,0.0,0,11.0,1,53.3
C004673,2022-10-29,SMB,North America,Starter,Sales,15,57.06,1159,20.0,2,39.6,0.448,1,0,,2025-12-31,1287.87,23,2025-12-06,2023-01-24,55.99,5,10.4,0,25.0,1,65.3
C004674,2025-05-26,SMB,Europe,Starter,Organic,22,54.36,219,0.0,1,37.9,0.335,0,0,,2025-12-31,322.98,6,2025-11-07,2025-05-28,53.83,1,42.6,0,54.0,1,47.3
C004675,2025-04-05,Mid-Market,LATAM,Starter,Organic,36,49.4,270,9.0,0,80.5,0.682,0,0,,2025-12-31,430.72,7,2025-12-28,2025-06-05,61.53,0,0.0,0,3.0,1,71.5
C004676,2023-06-13,Enterprise,North America,Starter,Organic,123,49.22,932,23.0,0,73.9,0.566,1,0,,2025-12-31,919.0600000000001,19,2025-12-02,2023-06-24,48.37,0,0.0,0,29.0,1,77.9
C004677,2024-03-05,Enterprise,Europe,Pro,Referral,294,169.34,666,24.0,1,28.5,0.596,0,0,,2025-12-31,2777.94,16,2025-09-16,2024-04-08,173.62,1,8.7,0,106.0,1,75.7
C004678,2024-03-22,Startup,APAC,Business,Organic,1,376.0,649,15.0,1,14.6,0.172,0,0,,2025-12-31,6842.37,18,2025-11-23,2024-03-26,380.13,1,18.1,0,38.0,1,53.5
C004679,2024-07-23,Startup,North America,Business,Organic,5,436.09,526,20.0,2,15.3,0.485,0,0,,2025-12-31,6924.5,16,2025-11-20,2024-07-23,432.78,3,16.8,0,41.0,1,65.9
C004680,2022-04-09,Mid-Market,North America,Free,Partner,75,0.0,1362,6.0,0,27.6,0.459,0,0,,2025-12-31,73.28,24,2025-10-02,2022-05-15,3.05,0,0.0,0,90.0,0,56.9
C004681,2023-04-10,Mid-Market,North America,Pro,Sales,53,178.09,996,24.0,0,67.5,0.562,0,0,,2025-12-31,3734.2200000000003,21,2025-10-10,2023-05-18,177.82,0,0.0,0,82.0,1,80.0
C004682,2022-09-01,SMB,APAC,Starter,Partner,20,57.76,1217,13.0,1,45.4,0.248,0,0,,2025-12-31,1421.53,23,2025-11-01,2022-09-30,61.81,2,18.3,0,60.0,1,57.1
C004683,2024-09-24,SMB,LATAM,Business,Referral,24,423.63,463,19.0,1,48.0,0.106,1,0,,2025-12-31,2581.85,7,2025-12-28,2024-10-04,368.84,1,16.8,0,3.0,1,56.4
C004684,2022-04-09,Mid-Market,Europe,Free,Organic,50,0.0,1362,7.0,2,55.3,0.595,0,0,,2025-12-31,162.66,25,2025-08-07,2022-04-25,6.51,3,29.7,0,146.0,0,61.6
C004685,2024-01-10,Enterprise,Europe,Pro,Sales,287,158.89,721,4.0,1,10.1,0.434,0,0,,2025-12-31,2418.08,15,2025-12-12,2024-02-06,161.21,2,11.4,0,19.0,1,51.1
C004686,2024-11-06,SMB,North America,Pro,Organic,4,171.19,420,14.0,1,17.3,0.543,0,0,,2025-12-31,1373.53,9,2025-10-12,2024-11-23,152.61,2,9.6,0,80.0,1,64.0
C004687,2025-09-18,Mid-Market,North America,Starter,Organic,18,57.93,104,14.0,4,48.0,0.832,1,0,,2025-12-31,109.11,2,2025-12-22,2025-10-02,54.56,4,28.1,0,9.0,1,69.3
C004688,2023-02-16,Mid-Market,North America,Enterprise,Paid Search,51,1342.27,1049,16.0,1,15.5,0.632,0,0,,2025-12-31,23683.43,18,2025-11-30,2023-02-23,1315.75,1,8.6,0,31.0,1,68.3
C004689,2022-01-12,Mid-Market,North America,Free,Organic,34,0.0,1449,22.0,1,-3.2,0.353,0,0,,2025-12-31,130.59,35,2025-12-29,2022-04-03,3.73,1,7.2,0,2.0,0,63.4
C004690,2024-10-31,SMB,North America,Free,Partner,8,0.0,426,21.0,0,7.9,0.335,0,0,,2025-12-31,100.82,12,2025-12-15,2024-11-22,8.4,0,0.0,0,16.0,0,64.6
C004691,2022-01-03,SMB,Europe,Pro,Partner,13,165.75,1458,8.0,0,61.4,0.485,0,0,,2025-12-31,4194.72,26,2025-12-01,2022-02-10,161.34,1,14.1,0,30.0,1,62.8
C004692,2022-04-05,Mid-Market,North America,Pro,Organic,56,181.99,1366,13.0,2,25.6,0.454,0,0,,2025-12-31,5158.26,29,2025-12-25,2022-04-21,177.87,5,13.6,0,6.0,1,59.8
C004693,2025-11-17,SMB,North America,Starter,Organic,8,57.81,44,2.0,0,40.6,0.594,0,0,,2025-12-31,135.13,2,2025-12-02,2025-12-01,67.56,2,14.4,0,29.0,1,58.7
C004694,2025-05-18,SMB,North America,Starter,Organic,17,56.19,227,22.0,1,9.2,0.108,0,0,,2025-12-31,261.84000000000003,5,2025-09-22,2025-08-02,52.37,1,15.7,0,100.0,1,57.3
C004695,2024-10-08,SMB,North America,Starter,Organic,17,44.25,449,3.0,0,44.5,0.298,0,0,,2025-12-31,409.81,10,2025-07-28,2024-10-10,40.98,1,12.5,0,156.0,1,51.1
C004696,2025-04-09,Startup,North America,Business,Sales,5,402.03,266,0.6,3,28.3,0.635,0,1,2025-07-29,2025-12-31,724.72,2,2025-07-06,2025-05-15,362.36,4,8.7,0,178.0,0,52.9
C004697,2022-04-18,Mid-Market,North America,Pro,Partner,56,181.99,1353,14.0,3,46.2,0.586,0,0,,2025-12-31,3618.9,21,2025-11-30,2022-06-10,172.33,4,24.0,0,31.0,1,65.2
C004698,2022-05-08,Startup,North America,Starter,Organic,4,48.7,1333,25.0,0,23.1,0.69,0,0,,2025-12-31,1097.82,21,2025-12-17,2022-06-12,52.28,1,6.5,0,14.0,1,80.3
C004699,2023-03-07,SMB,Europe,Starter,Organic,16,53.41,1030,10.0,1,47.6,0.29,1,0,,2025-12-31,1491.5900000000001,28,2025-11-25,2023-03-10,53.27,1,9.8,0,36.0,1,53.9
C004700,2022-02-03,SMB,APAC,Enterprise,Referral,18,1397.24,1427,5.0,0,21.8,0.513,1,0,,2025-12-31,36808.31,28,2025-09-24,2022-03-29,1314.58,0,0.0,0,98.0,1,55.0
C004701,2025-06-24,Mid-Market,APAC,Business,Referral,28,387.8,190,5.0,0,33.0,0.379,0,0,,2025-12-31,2031.96,5,2025-10-13,2025-07-05,406.39,1,11.0,0,79.0,1,54.1
C004702,2022-03-22,Mid-Market,APAC,Free,Sales,73,0.0,1380,23.0,1,28.2,0.393,0,0,,2025-12-31,130.8,23,2025-11-04,2022-07-05,5.69,3,25.5,1,57.0,0,68.6
C004703,2024-02-17,Enterprise,Europe,Pro,Organic,305,187.23,683,18.0,1,35.7,0.756,0,0,,2025-12-31,1474.18,8,2025-10-27,2024-09-30,184.27,3,16.4,1,65.0,1,75.8
C004704,2025-05-05,Startup,LATAM,Starter,Paid Search,7,56.2,240,13.0,4,42.0,0.156,0,0,,2025-12-31,417.37,8,2025-12-03,2025-06-26,52.17,4,13.5,0,28.0,1,49.5
C004705,2024-11-17,SMB,Europe,Starter,Organic,10,50.36,409,25.0,0,22.6,0.629,0,0,,2025-12-31,603.39,11,2025-10-21,2024-12-02,54.85,0,0.0,0,71.0,1,78.5
C004706,2022-12-02,SMB,Europe,Business,Referral,5,465.04,1125,2.0,0,32.0,0.665,1,0,,2025-12-31,11203.13,24,2025-12-07,2022-12-16,466.8,0,0.0,0,24.0,1,57.9
C004707,2023-11-04,SMB,Europe,Business,Paid Search,16,429.55,788,17.0,1,39.7,0.251,2,0,,2025-12-31,7952.17,18,2025-09-03,2023-11-15,441.79,1,10.1,0,119.0,1,56.2
C004708,2024-02-24,Enterprise,North America,Free,Partner,278,0.0,676,5.3,2,47.7,0.199,0,1,2024-09-16,2025-12-31,30.15,4,2024-08-13,2024-02-28,7.54,2,14.8,0,505.0,0,47.5
C004709,2025-01-03,Mid-Market,North America,Business,Organic,39,409.57,362,6.0,3,33.1,0.119,0,0,,2025-12-31,2079.79,6,2025-12-25,2025-06-03,346.63,5,21.0,0,6.0,1,42.7
C004710,2023-09-02,SMB,North America,Pro,Referral,24,173.54,851,25.0,0,12.8,0.313,0,0,,2025-12-31,2122.99,11,2025-12-18,2023-09-27,193.0,0,0.0,0,13.0,1,68.0
C004711,2023-02-12,SMB,APAC,Business,Organic,20,429.34,1053,26.0,1,37.2,0.336,0,0,,2025-12-31,9996.63,25,2025-12-20,2023-05-25,399.87,1,34.0,0,11.0,1,70.5
C004712,2025-02-11,SMB,North America,Business,Referral,14,360.82,323,9.7,2,51.8,0.184,0,1,2025-07-02,2025-12-31,2166.86,6,2025-06-22,2025-02-28,361.14,3,12.7,0,192.0,0,51.4
C004713,2025-06-21,SMB,Europe,Pro,Organic,19,158.41,193,1.3,0,1.7,0.622,2,1,2025-09-10,2025-12-31,691.86,5,2025-08-11,2025-06-21,138.37,0,0.0,0,142.0,0,51.0
C004714,2023-12-01,SMB,APAC,Enterprise,Referral,24,1090.81,761,20.0,0,2.0,0.676,0,0,,2025-12-31,27529.07,24,2025-11-08,2024-01-10,1147.04,0,0.0,0,53.0,1,73.3
C004715,2022-02-10,Startup,Europe,Starter,Organic,4,45.5,1420,10.0,1,18.4,0.15,1,0,,2025-12-31,1145.5,24,2025-06-30,2022-05-09,47.73,1,13.5,0,184.0,1,46.8
C004716,2023-12-17,Enterprise,North America,Pro,Partner,63,168.81,745,10.0,0,30.2,0.196,0,0,,2025-12-31,2214.21,14,2025-10-20,2024-01-02,158.16,2,4.2,0,72.0,1,52.8
C004717,2025-06-25,SMB,Europe,Starter,Referral,14,53.56,189,3.4,1,-19.9,0.754,1,1,2025-11-13,2025-12-31,134.20999999999998,2,2025-10-16,2025-07-26,67.1,1,27.1,0,76.0,0,55.2
C004718,2025-11-15,SMB,North America,Business,Paid Search,22,429.34,46,16.0,1,49.4,0.388,0,0,,2025-12-31,902.06,2,2025-12-26,2025-11-23,451.03,2,14.8,0,5.0,1,64.4
C004719,2023-07-28,Mid-Market,LATAM,Free,Organic,45,0.0,887,24.0,1,30.4,0.308,0,0,,2025-12-31,48.71,12,2025-11-16,2024-01-10,4.06,3,22.3,0,45.0,0,67.2
C004720,2022-08-03,Mid-Market,APAC,Starter,Paid Search,47,51.41,1246,6.0,1,-23.8,0.37,0,0,,2025-12-31,1272.36,26,2025-11-06,2022-08-08,48.94,2,33.4,0,55.0,1,47.6
C004721,2024-03-29,Mid-Market,APAC,Business,Organic,16,359.16,642,15.0,2,7.2,0.382,0,0,,2025-12-31,5631.88,15,2025-08-01,2024-03-29,375.46,3,7.3,0,152.0,1,57.6
C004722,2025-04-02,Mid-Market,Europe,Starter,Partner,64,55.62,273,18.0,2,27.5,0.726,0,0,,2025-12-31,244.47,5,2025-12-07,2025-08-11,48.89,2,14.5,0,24.0,1,72.6
C004723,2025-09-13,SMB,APAC,Starter,Organic,10,54.76,109,17.0,0,-9.3,0.048,0,0,,2025-12-31,127.9,2,2025-12-14,2025-11-05,63.95,1,21.1,0,17.0,1,50.7
C004724,2022-03-16,Mid-Market,APAC,Starter,Organic,42,53.66,1386,7.0,2,59.3,0.661,1,0,,2025-12-31,988.9,20,2025-12-08,2022-04-27,49.44,3,30.1,1,23.0,1,62.0
C004725,2023-02-20,SMB,North America,Pro,Organic,5,159.31,1045,0.0,0,39.7,0.733,1,0,,2025-12-31,4351.76,28,2025-12-10,2023-02-23,155.42,0,0.0,0,21.0,1,59.0
